Ellaline Terriss,1
Godfrey Winn,1
Googie Withers,1
Gilbert Harding,1
Dorothy Dickson,1
Robert Beatty,1
Kirsten Flagstad,1
Richard Murdoch &amp; Kenneth Horne,1
Delia Murphy,1
Wynford Vaughan-Thomas,1
Richard Hearne,1
Anna Neagle,1
Fred Emney,1
Roger Livesey,1
Compton MacKenzie,1
Peter Brough &amp; Archie Andrews,1
Jeanne De Casalis,1
Spike Hughes,1
Sybil Thorndike,1
Carroll Gibbons,1
Jack Hulbert,1
Elisabeth Schumann,1
Kathleen Harrison,1
George Formby,1
Diana Wynyard,1
Ronald Shiner,1
Clemence Dane,1
Henry Kendall,1
Mai Zetterling,1
George Robey,1
Sally Ann Howes,1
Freddie Mills,1
Anne Crawford,1
Vivian Ellis,1
Phyllis Calvert,1
A E Matthews,1
Jean Kent,1
Leslie Henson,1
Bill Johnson,1
Eric Coates,1
Tommy Trinder,1
Ann Todd,1
Denis Compton &amp; W J Edrich,1
Larry Adler,1
Peter Fleming,1
Muir Mathieson,1
Anona Winn,1
Ted Kavanagh,1
Kay Hammond,1
Jack Buchanan,1
Constance Cummings,1
Donald Peers,1
Yvonne Arnaud,1
Eric Portman,1
Sonia Dresdel,1
Nova Pilbeam,1
Signalman Henry Wheeler,1
Dr C E M Joad,1
Claire Luce,1
Margaret Hubble,1
Pat Butler,1
Roy Williams,1
Joan Edgar,1
Michael Harrison,1
Peter Fettes,1
Mabel Constanduros,1
Wing Commander Guy Gibson VC DSO DFC,1
Pamela Frankau,1
Alan Dent,1
Lord Charles Hill,1
J B Morton,1
C H Middleton,1
Sir Stephen Tallents,1
Lady Eleanor Smith,1
Ivor Brown,1
Herbert Hodge,1
Beverley Baxter,1
Tom Driberg,1
Ian Hay,1
Donald McCullough,1
Admiral Sir Edward Evans,1
Michael Powell,1
Jonah Barrington,1
Richard Tauber,1
Lord Elton,1
Nathaniel Gubbins,1
Leslie Howard,1
Beatrice Lillie,1
Ivor Novello,1
Tom Webster,1
Reverend Canon W H Elliott,1
Joan Jay,1
Captain A E Dingle,1
Jack Hylton,1
C B Cochran,1
Commander Campbell,1
James Agate,1
