1198,Quentin Crewe,NA,Not found,male,WritingJournalism
1199,Michael White,http://en.wikipedia.org/wiki/Michael_White_(producer),BBC,male,"Stage, Screen and RadioProducerTheatre"
1200,Hugh Laurie,http://en.wikipedia.org/wiki/Hugh_Laurie,BBC,male,"Stage, Screen and RadioActorComedy Performer"
1201,Hanif Kureishi,http://en.wikipedia.org/wiki/Hanif_Kureishi,BBC,male,"WritingStage, Screen and RadioNovelistPlaywright or ScreenwriterTheatre"
1202,Viscount Rothermere,"http://en.wikipedia.org/wiki/Vere_Harmsworth,_3rd_Viscount_Rothermere",BBC,male,BusinessWritingPublishing
1203,Dickie Bird,http://en.wikipedia.org/wiki/Dickie_Bird,BBC,male,SportCricket
1204,Simon Weston,http://en.wikipedia.org/wiki/Simon_Weston,BBC,male,Military and LawMilitary
1205,Lord Alexander,"http://en.wikipedia.org/wiki/Robert_Alexander,_Baron_Alexander_of_Weedon",BBC,male,BusinessMilitary and LawLawyer
1206,Rt Hon Gordon Brown MP,http://en.wikipedia.org/wiki/Gordon_Brown,BBC,male,Politics and Public ServicePolitics
1207,Sir Roy Calne,http://en.wikipedia.org/wiki/Roy_Yorke_Calne,BBC,male,"Academia and EducationArt, Fashion and DesignMedicine, Science and EngineeringArtMedicine"
1208,Professor George Steiner,http://en.wikipedia.org/wiki/George_Steiner,BBC,male,Academia and EducationWritingCritic
1209,Julian Barnes,http://en.wikipedia.org/wiki/Julian_Barnes,BBC,male,WritingNovelist
1210,Jimmy McGovern,http://en.wikipedia.org/wiki/Jimmy_McGovern,BBC,male,"WritingStage, Screen and RadioPlaywright or ScreenwriterTheatre"
1211,Christopher Hampton,http://en.wikipedia.org/wiki/Christopher_Hampton,BBC,male,"WritingStage, Screen and RadioPlaywright or ScreenwriterTheatre"
1212,George Martin,http://en.wikipedia.org/wiki/George_Martin,BBC,male,MusicPop and Rock
1213,Umberto Eco,http://en.wikipedia.org/wiki/Umberto_Eco,BBC,male,WritingNovelist
1214,Don Black,http://en.wikipedia.org/wiki/Don_Black_(lyricist),BBC,male,Writing
1215,Richard Hoggart,http://en.wikipedia.org/wiki/Richard_Hoggart,BBC,male,Academia and EducationWriting
1216,Alan Yentob,http://en.wikipedia.org/wiki/Alan_Yentob,BBC,male,"Stage, Screen and RadioBroadcasting"
1217,Maurice Saatchi,"http://en.wikipedia.org/wiki/Maurice_Saatchi,_Baron_Saatchi",BBC,male,Business
1218,Max Nicholson,http://en.wikipedia.org/wiki/Max_Nicholson,BBC,male,"Medicine, Science and EngineeringNature and ConservationWritingScienceBirds and AnimalsConservationJournalism"
1219,John Updike,http://en.wikipedia.org/wiki/John_Updike,BBC,male,WritingNovelistPoetry
1220,Duke Of Westminster,"http://en.wikipedia.org/wiki/Gerald_Grosvenor,_6th_Duke_of_Westminster",BBC,male,BusinessRoyal or Aristocracy or Peer
1221,Jasper Conran,http://en.wikipedia.org/wiki/Jasper_Conran,BBC,male,"Art, Fashion and DesignFashion"
1222,Sir Magdi Yacoub,http://en.wikipedia.org/wiki/Sir_Magdi_Yacoub,BBC,male,"Medicine, Science and EngineeringScienceMedicine"
1223,John Lee Hooker,http://en.wikipedia.org/wiki/John_Lee_Hooker,BBC,male,MusicPop and RockGuitarist
1224,Brian Blessed,http://en.wikipedia.org/wiki/Brian_Blessed,BBC,male,"Stage, Screen and RadioActor"
1225,Sir Bernard Ingham,http://en.wikipedia.org/wiki/Sir_Bernard_Ingham,BBC,male,Politics and Public ServicePolitics
1226,Neil Simon,http://en.wikipedia.org/wiki/Neil_Simon,BBC,male,"Stage, Screen and RadioWritingTheatrePlaywright or Screenwriter"
1227,Dr George Carey,http://en.wikipedia.org/wiki/George_Carey,BBC,male,Religion and PhilosophyReligion
1228,Pete Waterman,http://en.wikipedia.org/wiki/Pete_Waterman,BBC,male,BusinessMusic
1229,George Lloyd,http://en.wikipedia.org/wiki/George_Lloyd_(composer),BBC,male,MusicComposer or Lyricist
1230,Hugh Grant,http://en.wikipedia.org/wiki/Hugh_Grant,BBC,male,"Stage, Screen and RadioActor"
1231,James Bowman,http://en.wikipedia.org/wiki/James_Bowman_(countertenor),BBC,male,MusicClassical MusicOpera
1232,Felix Aprahamian,http://en.wikipedia.org/wiki/Felix_Aprahamian,BBC,male,MusicWritingCritic
1233,Nigel Nicolson,http://en.wikipedia.org/wiki/Nigel_Nicolson,BBC,male,WritingPublishing
1234,Professor Eric Hobsbawm,http://en.wikipedia.org/wiki/Eric_Hobsbawm,BBC,male,Academia and EducationHistory
1235,Christopher Lee,http://en.wikipedia.org/wiki/Christopher_Lee,BBC,male,"Stage, Screen and RadioActor"
1236,Jimmy Knapp,http://en.wikipedia.org/wiki/Jimmy_Knapp,BBC,male,Politics and Public ServiceCampaignerTrade Unions
1237,Sir Adrian Cadbury,http://en.wikipedia.org/wiki/Sir_Adrian_Cadbury,BBC,male,Business
1238,Dr Richard Dawkins,http://en.wikipedia.org/wiki/Richard_Dawkins,BBC,male,"Medicine, Science and EngineeringWritingScience"
1239,Phil Redmond,http://en.wikipedia.org/wiki/Phil_Redmond,BBC,male,"WritingStage, Screen and RadioProducer"
1240,Alan Clark,http://en.wikipedia.org/wiki/Alan_Clark,BBC,male,Politics and Public ServiceWritingPolitics
1241,David Jason OBE,http://en.wikipedia.org/wiki/David_Jason,BBC,male,"Stage, Screen and RadioActor"
1242,Sir Howard Hodgkin,http://en.wikipedia.org/wiki/Sir_Howard_Hodgkin,BBC,male,"Art, Fashion and DesignArt"
1243,Berthold Goldschmidt,http://en.wikipedia.org/wiki/Berthold_Goldschmidt,BBC,male,MusicConductorComposer or Lyricist
1244,Archbishop Desmond Tutu,http://en.wikipedia.org/wiki/Archbishop_Desmond_Tutu,BBC,male,Religion and PhilosophyReligion
1245,Sir George Christie,http://en.wikipedia.org/wiki/George_Christie,Found with script,male,"BusinessArt, Fashion and DesignMusicOpera"
1246,Professor James Fenton,http://en.wikipedia.org/wiki/James_Fenton,BBC,male,WritingPoetry
1247,John Tavener,http://en.wikipedia.org/wiki/John_Tavener,BBC,male,MusicComposer or Lyricist
1248,Rabbi Hugo Gryn,http://en.wikipedia.org/wiki/Hugo_Gryn,BBC,male,Religion and PhilosophyReligion
1249,Derek Jameson,http://en.wikipedia.org/wiki/Derek_Jameson,BBC,male,"WritingStage, Screen and RadioJournalismBroadcastingEditor"
1250,John Drummond,http://en.wikipedia.org/wiki/John_Drummond_(arts_administrator),BBC,male,"Stage, Screen and RadioMusicBroadcasting"
1251,Brian Sewell,http://en.wikipedia.org/wiki/Brian_Sewell,BBC,male,"WritingArt, Fashion and DesignCritic"
1252,Milton Shulman,http://en.wikipedia.org/wiki/Milton_Shulman,BBC,male,WritingCritic
1253,Peter Scudamore,http://en.wikipedia.org/wiki/Peter_Scudamore,BBC,male,SportHorse Racing
1254,Sir John Wilson,http://en.wikipedia.org/wiki/John_Foster_Wilson,BBC,male,"Medicine, Science and EngineeringPolitics and Public ServiceScienceCampaigner"
1255,Garrison Keillor,http://en.wikipedia.org/wiki/Garrison_Keillor,BBC,male,"WritingStage, Screen and RadioBroadcasting"
1256,Trevor McDonald,http://en.wikipedia.org/wiki/Trevor_McDonald,BBC,male,"Stage, Screen and RadioWritingBroadcastingNewsreaderJournalism"
1257,Alan Hacker,http://en.wikipedia.org/wiki/Alan_Hacker,BBC,male,MusicComposer or LyricistConductor
1258,Roger McGough,http://en.wikipedia.org/wiki/Roger_McGough,BBC,male,WritingPoetry
1259,Sir Ranulph Fiennes,http://en.wikipedia.org/wiki/Sir_Ranulph_Fiennes,BBC,male,Travel and ExplorationExplorer
1260,Conrad Black,http://en.wikipedia.org/wiki/Conrad_Black,BBC,male,BusinessWritingPublishing
1261,Rt Hon Kenneth Clarke MP,http://en.wikipedia.org/wiki/Kenneth_Clarke,BBC,male,Politics and Public ServicePolitics
1262,Douglas Adams,http://en.wikipedia.org/wiki/Douglas_Adams,BBC,male,Writing
1263,Willy Russell,http://en.wikipedia.org/wiki/Willy_Russell,BBC,male,"Stage, Screen and RadioWritingTheatrePlaywright or Screenwriter"
1264,Sir Harrison Birtwistle,http://en.wikipedia.org/wiki/Sir_Harrison_Birtwistle,BBC,male,MusicComposer or Lyricist
1265,Ian Hislop,http://en.wikipedia.org/wiki/Ian_Hislop,BBC,male,"WritingStage, Screen and RadioJournalismComedy PerformerEditor"
1266,Oliver Sacks,http://en.wikipedia.org/wiki/Oliver_Sacks,BBC,male,"Medicine, Science and EngineeringWritingScience"
1267,Lord Ashley,http://en.wikipedia.org/wiki/Lord_Ashley_of_Stoke,BBC,male,Politics and Public ServicePolitics
1268,Phil Collins,http://en.wikipedia.org/wiki/Phil_Collins,BBC,male,"MusicStage, Screen and RadioPop and RockActor"
1269,Taki,http://en.wikipedia.org/wiki/Taki_Theodoracopulos,BBC,male,WritingJournalism
1270,Judge Stephen Tumin,http://en.wikipedia.org/wiki/Stephen_Tumin,BBC,male,Military and LawJudge
1271,Kenny Everett,http://en.wikipedia.org/wiki/Kenny_Everett,BBC,male,"Stage, Screen and RadioMusicBroadcastingComedy PerformerDj"
1272,Raymond Seitz,http://en.wikipedia.org/wiki/Raymond_Seitz,BBC,male,Politics and Public ServiceForeign Affairs
1273,Lord Palumbo,http://en.wikipedia.org/wiki/Lord_Palumbo,BBC,male,"BusinessArt, Fashion and Design"
1274,Paul Merton,http://en.wikipedia.org/wiki/Paul_Merton,BBC,male,"Stage, Screen and RadioComedy PerformerBroadcasting"
1275,Nicholas Hytner,http://en.wikipedia.org/wiki/Nicholas_Hytner,BBC,male,"Stage, Screen and RadioDirectorTheatre"
1276,Peter Mayle,http://en.wikipedia.org/wiki/Peter_Mayle,BBC,male,Writing
1277,Sir Leon Brittan,http://en.wikipedia.org/wiki/Sir_Leon_Brittan,BBC,male,Politics and Public ServicePolitics
1278,Frank Bruno,http://en.wikipedia.org/wiki/Frank_Bruno,BBC,male,SportBoxing
1279,Lord Weinstock,http://en.wikipedia.org/wiki/Lord_Weinstock,BBC,male,Business
1280,John Cole,http://en.wikipedia.org/wiki/John_Cole_(journalist),BBC,male,"WritingStage, Screen and RadioJournalismBroadcasting"
1281,John Boorman,http://en.wikipedia.org/wiki/John_Boorman,BBC,male,"Stage, Screen and RadioFilmmakerDirector"
1282,Anton Edelmann,NA,Not found,male,Food and DrinkChef
1283,Lord Oaksey,http://en.wikipedia.org/wiki/Lord_Oaksey,BBC,male,SportWritingHorse RacingJournalism
1284,Richard Gregory,http://en.wikipedia.org/wiki/Richard_Gregory,BBC,male,"Medicine, Science and EngineeringScienceMedicine"
1285,David Croft,http://en.wikipedia.org/wiki/David_Croft,BBC,male,Writing
1286,Ken Livingstone MP,http://en.wikipedia.org/wiki/Ken_Livingstone,BBC,male,Politics and Public ServicePolitics
1287,Elijah Moshinsky,NA,Not found,male,"Stage, Screen and RadioDirectorProducer"
1288,Sir Robin Butler,http://en.wikipedia.org/wiki/Sir_Robin_Butler,BBC,male,Politics and Public ServicePolitics
1289,Anthony Storr,http://en.wikipedia.org/wiki/Anthony_Storr,BBC,male,"Medicine, Science and EngineeringWritingMedicine"
1290,Stephen Hawking,http://en.wikipedia.org/wiki/Stephen_Hawking,BBC,male,"Medicine, Science and EngineeringWritingScience"
1291,Paul Smith,http://en.wikipedia.org/wiki/Paul_Smith_(fashion_designer),BBC,male,"BusinessArt, Fashion and DesignFashion"
1292,Professor Ghillean Prance,http://en.wikipedia.org/wiki/Ghillean_Prance,BBC,male,"Medicine, Science and EngineeringScience"
1293,Lord Tebbit,http://en.wikipedia.org/wiki/Norman_Tebbit,BBC,male,Politics and Public ServicePolitics
1294,John Eliot Gardiner,http://en.wikipedia.org/wiki/John_Eliot_Gardiner,BBC,male,MusicConductor
1295,General H Norman Schwarzkopf,"http://en.wikipedia.org/wiki/Norman_Schwarzkopf,_Jr.",BBC,male,Military and LawMilitary
1296,Gavin Laird,NA,Not found,male,Politics and Public ServiceCampaignerTrade Unions
1297,Chad Varah,http://en.wikipedia.org/wiki/Chad_Varah,BBC,male,Religion and PhilosophyReligion
1298,Raymond Blanc,http://en.wikipedia.org/wiki/Raymond_Blanc,BBC,male,Food and DrinkChef
1299,Bob Geldof,http://en.wikipedia.org/wiki/Bob_Geldof,BBC,male,MusicPolitics and Public ServicePop and RockCampaigner
1300,Rt Hon David Mellor MP,http://en.wikipedia.org/wiki/David_Mellor,BBC,male,Politics and Public ServicePolitics
1301,Sir Peregrine Worsthorne,http://en.wikipedia.org/wiki/Peregrine_Worsthorne,BBC,male,WritingJournalism
1302,Mohamed Amin,http://en.wikipedia.org/wiki/Mohamed_Amin,BBC,male,"Art, Fashion and DesignPhotography"
1303,Terry Waite,http://en.wikipedia.org/wiki/Terry_Waite,BBC,male,Religion and PhilosophyReligion
1304,Robert Lindsay,http://en.wikipedia.org/wiki/Robert_Lindsay_(actor),BBC,male,"Stage, Screen and RadioActor"
1305,Duncan Goodhew,http://en.wikipedia.org/wiki/Duncan_Goodhew,BBC,male,SportPrizewinner or Record BreakerWater Sports
1306,Lord Chief Justice Taylor,"http://en.wikipedia.org/wiki/Peter_Taylor,_Baron_Taylor_of_Gosforth",BBC,male,Military and LawJudge
1307,Michael Grade,http://en.wikipedia.org/wiki/Michael_Grade,BBC,male,"Stage, Screen and RadioBusinessBroadcasting"
1308,Will Carling,http://en.wikipedia.org/wiki/Will_Carling,BBC,male,SportRugby
1309,Anthony Rolfe Johnson,http://en.wikipedia.org/wiki/Anthony_Rolfe_Johnson,BBC,male,MusicClassical MusicOpera
1310,Sir Ernst Gombrich,http://en.wikipedia.org/wiki/Sir_Ernst_Gombrich,BBC,male,"Academia and EducationWritingArt, Fashion and DesignHistory"
1311,Sir Isaiah Berlin,http://en.wikipedia.org/wiki/Sir_Isaiah_Berlin,BBC,male,Academia and EducationReligion and PhilosophyHistoryPhilosophy
1312,Jocelyn Stevens,http://en.wikipedia.org/wiki/Jocelyn_Stevens,BBC,male,BusinessWritingEntrepreneurPublishingJournalismEditor
1313,Dr Steve Jones,http://en.wikipedia.org/wiki/Steve_Jones_(biologist),BBC,male,"Medicine, Science and EngineeringStage, Screen and RadioScienceBroadcasting"
1314,Elvis Costello,http://en.wikipedia.org/wiki/Elvis_Costello,BBC,male,MusicPop and Rock
1315,Sir Roger Bannister,http://en.wikipedia.org/wiki/Sir_Roger_Bannister,BBC,male,"SportMedicine, Science and EngineeringAthleticsScience"
1316,Robbie Coltrane,http://en.wikipedia.org/wiki/Robbie_Coltrane,BBC,male,"Stage, Screen and RadioActorComedy Performer"
1317,J G Ballard,http://en.wikipedia.org/wiki/J_G_Ballard,BBC,male,WritingNovelist
1318,John Major,http://en.wikipedia.org/wiki/John_Major,BBC,male,Politics and Public ServicePolitics
1319,Reverend David Jenkins,http://en.wikipedia.org/wiki/David_Edward_Jenkins,BBC,male,Religion and PhilosophyReligion
1320,Steven Berkoff,http://en.wikipedia.org/wiki/Steven_Berkoff,BBC,male,"Stage, Screen and RadioWritingActorDirector"
1321,Gorden Kaye,http://en.wikipedia.org/wiki/Gorden_Kaye,BBC,male,"Stage, Screen and RadioActor"
1322,Fred Dibnah,http://en.wikipedia.org/wiki/Fred_Dibnah,BBC,male,"Medicine, Science and EngineeringStage, Screen and RadioEngineerBroadcasting"
1323,James Lovelock,http://en.wikipedia.org/wiki/James_Lovelock,BBC,male,"Medicine, Science and EngineeringScience"
1324,Lord Delfont,http://en.wikipedia.org/wiki/Lord_Delfont,BBC,male,"Stage, Screen and RadioBusinessImpresarioTheatre"
1325,E P Thompson,http://en.wikipedia.org/wiki/E_P_Thompson,BBC,male,Academia and EducationPolitics and Public ServiceHistoryCampaigner
1326,Alan Alda,http://en.wikipedia.org/wiki/Alan_Alda,BBC,male,"Stage, Screen and RadioActor"
1327,John Schlesinger,http://en.wikipedia.org/wiki/John_Schlesinger,BBC,male,"Stage, Screen and RadioDirector"
1328,Imran Khan,http://en.wikipedia.org/wiki/Imran_Khan,BBC,male,SportPolitics and Public ServiceCricketPolitics
1329,David Bailey,http://en.wikipedia.org/wiki/David_Bailey_(photographer),BBC,male,"Art, Fashion and DesignPhotography"
1330,Klaus Tennstedt,http://en.wikipedia.org/wiki/Klaus_Tennstedt,BBC,male,MusicConductor
1331,John Banham,http://en.wikipedia.org/wiki/John_Banham,BBC,male,Business
1332,Maxwell Hutchinson,http://en.wikipedia.org/wiki/Maxwell_Hutchinson,BBC,male,"Medicine, Science and EngineeringArt, Fashion and DesignEngineerArchitecture"
1333,Alan Bleasdale,http://en.wikipedia.org/wiki/Alan_Bleasdale,BBC,male,"Stage, Screen and RadioWritingTheatrePlaywright or Screenwriter"
1334,Lord Shawcross,http://en.wikipedia.org/wiki/Lord_Shawcross,BBC,male,Military and LawPolitics and Public ServiceLawyerPolitics
1335,Ron Todd,http://en.wikipedia.org/wiki/Ron_Todd,BBC,male,Politics and Public ServiceCampaignerTrade Unions
1336,John Hegarty,http://en.wikipedia.org/wiki/John_Hegarty,Found with script,male,Business
1337,Derek Walcott,http://en.wikipedia.org/wiki/Derek_Walcott,BBC,male,"WritingStage, Screen and RadioPoetryTheatrePlaywright or Screenwriter"
1338,Marco Pierre White,http://en.wikipedia.org/wiki/Marco_Pierre_White,BBC,male,Food and DrinkChef
1339,Rt Hon John Smith,http://en.wikipedia.org/wiki/John_Smith_(Labour_Party_leader),BBC,male,Politics and Public ServicePolitics
1340,John Simpson,http://en.wikipedia.org/wiki/John_Simpson_(journalist),BBC,male,WritingJournalism
1341,Cecil Lewis,http://en.wikipedia.org/wiki/Cecil_Lewis,BBC,male,WritingTravel and ExplorationExplorer
1342,Dr Jonathan Sacks,http://en.wikipedia.org/wiki/Jonathan_Sacks,BBC,male,Religion and PhilosophyReligion
1343,Lord King,"http://en.wikipedia.org/wiki/John_King,_Baron_King_of_Wartnaby",BBC,male,Business
1344,Naomi Mitchison,http://en.wikipedia.org/wiki/Naomi_Mitchison,BBC,male,Writing
1345,Sir Trevor Holdsworth,http://en.wikipedia.org/wiki/Trevor_Holdsworth,BBC,male,Business
1346,Jeffrey Bernard,http://en.wikipedia.org/wiki/Jeffrey_Bernard,BBC,male,WritingJournalism
1347,Sir Denis Forman,http://en.wikipedia.org/wiki/Denis_Forman,BBC,male,Business
1348,Ronald Eyre,http://en.wikipedia.org/wiki/Ronald_Eyre,BBC,male,"Stage, Screen and RadioDirectorTheatre"
1349,Paddy Ashdown MP,http://en.wikipedia.org/wiki/Paddy_Ashdown,BBC,male,Politics and Public ServicePolitics
1350,Professor Ralf Dahrendorf,http://en.wikipedia.org/wiki/Ralf_Dahrendorf,BBC,male,Politics and Public ServiceAcademia and EducationPolitics
1351,Brian Eno,http://en.wikipedia.org/wiki/Brian_Eno,BBC,male,MusicPop and RockComposer or Lyricist
1352,Fred Zinnemann,http://en.wikipedia.org/wiki/Fred_Zinnemann,BBC,male,"Stage, Screen and RadioDirector"
1353,Lord Goodman,http://en.wikipedia.org/wiki/Lord_Goodman,BBC,male,Military and LawPolitics and Public ServiceLawyerPublic ServantPolitics
1354,Keith Floyd,http://en.wikipedia.org/wiki/Keith_Floyd,BBC,male,"Food and DrinkStage, Screen and RadioChefBroadcasting"
1355,Brian Keenan,http://en.wikipedia.org/wiki/Brian_Keenan_(writer),BBC,male,Writing
1356,Sir Eduardo Paolozzi,http://en.wikipedia.org/wiki/Eduardo_Paolozzi,BBC,male,"Art, Fashion and DesignArt"
1357,Lord Annan,"http://en.wikipedia.org/wiki/Noel_Annan,_Baron_Annan",BBC,male,Politics and Public ServiceAcademia and EducationPublic Servant
1358,Nicholas Snowman,NA,Not found,male,Politics and Public ServiceMusicPublic Servant
1359,Ernie Wise,http://en.wikipedia.org/wiki/Ernie_Wise,BBC,male,"Stage, Screen and RadioComedy Performer"
1360,Clive Jenkins,http://en.wikipedia.org/wiki/Clive_Jenkins,BBC,male,Politics and Public ServiceCampaigner
1361,John Thaw,http://en.wikipedia.org/wiki/John_Thaw,BBC,male,"Stage, Screen and RadioActor"
1362,Gary Lineker,http://en.wikipedia.org/wiki/Gary_Lineker,BBC,male,"SportStage, Screen and RadioFootballBroadcasting"
1363,Robin Knox-Johnston,http://en.wikipedia.org/wiki/Robin_Knox-Johnston,BBC,male,SportSailing
1364,Peter Jonas,http://en.wikipedia.org/wiki/Peter_Jonas,Found with script,male,"Politics and Public ServiceStage, Screen and RadioMusicPublic ServantTheatreOpera"
1365,Kaffe Fassett,http://en.wikipedia.org/wiki/Kaffe_Fassett,BBC,male,"Art, Fashion and DesignArt"
1366,George Carman QC,http://en.wikipedia.org/wiki/George_Carman,BBC,male,Military and LawLawyer
1367,Harold Fielding,http://en.wikipedia.org/wiki/Harold_Fielding,BBC,male,"Stage, Screen and RadioBusinessImpresarioTheatre"
1368,Ken Dodd,http://en.wikipedia.org/wiki/Ken_Dodd,BBC,male,"Stage, Screen and RadioComedy Performer"
1369,Rt Hon David Blunkett MP,http://en.wikipedia.org/wiki/David_Blunkett,BBC,male,Politics and Public ServicePolitics
1370,Jonathan Pryce,http://en.wikipedia.org/wiki/Jonathan_Pryce,BBC,male,"Stage, Screen and RadioActor"
1371,Sir Crispin Tickell,http://en.wikipedia.org/wiki/Crispin_Tickell,BBC,male,"Politics and Public ServiceMedicine, Science and EngineeringPoliticsScienceForeign Affairs"
1372,Rt Hon John Biffen MP,http://en.wikipedia.org/wiki/John_Biffen,BBC,male,Politics and Public ServicePolitics
1373,Richard Rogers,http://en.wikipedia.org/wiki/Richard_Rogers,BBC,male,"Medicine, Science and EngineeringArt, Fashion and DesignEngineerArchitecture"
1374,Professor Sir George Porter,http://en.wikipedia.org/wiki/George_Porter,BBC,male,"Medicine, Science and EngineeringPrizewinner or Record BreakerScience"
1375,Sir Ian Trethowan,http://en.wikipedia.org/wiki/Ian_Trethowan,BBC,male,"WritingStage, Screen and RadioJournalismBroadcasting"
1376,John Sessions,http://en.wikipedia.org/wiki/John_Sessions,BBC,male,"Stage, Screen and RadioActorComedy Performer"
1377,John Pilger,http://en.wikipedia.org/wiki/John_Pilger,BBC,male,WritingJournalism
1378,Michael Tilson Thomas,http://en.wikipedia.org/wiki/Michael_Tilson_Thomas,BBC,male,MusicConductor
1379,Lord Weidenfeld,http://en.wikipedia.org/wiki/Lord_Weidenfeld,BBC,male,BusinessWritingPublishing
1380,Sir Robin Day,http://en.wikipedia.org/wiki/Sir_Robin_Day,BBC,male,"Stage, Screen and RadioPolitics and Public ServiceWritingBroadcastingPolitics"
1381,John Peel,http://en.wikipedia.org/wiki/John_peel,BBC,male,"Stage, Screen and RadioMusicBroadcastingDj"
1382,Dennis Skinner,http://en.wikipedia.org/wiki/Dennis_Skinner,BBC,male,Politics and Public ServicePolitics
1383,Dirk Bogarde,http://en.wikipedia.org/wiki/Dirk_Bogarde,BBC,male,"Stage, Screen and RadioActor"
1384,Rt. Hon. Nigel Lawson,http://en.wikipedia.org/wiki/Nigel_Lawson,BBC,male,Politics and Public ServiceWritingPoliticsJournalism
1385,Seamus Heaney,http://en.wikipedia.org/wiki/Seamus_Heaney,BBC,male,Academia and EducationWritingPoetry
1386,Michael Codron,http://en.wikipedia.org/wiki/Michael_Codron,Found with script,male,"Stage, Screen and RadioProducerTheatre"
1387,Ian Botham,http://en.wikipedia.org/wiki/Ian_Botham,BBC,male,SportCricket
1388,Colin Thubron,http://en.wikipedia.org/wiki/Colin_Thubron,BBC,male,WritingTravel and ExplorationNovelistTravel Writing
1389,Alan Plater,http://en.wikipedia.org/wiki/Alan_Plater,BBC,male,"Stage, Screen and RadioWritingTheatrePlaywright or Screenwriter"
1390,Jack Lemmon,http://en.wikipedia.org/wiki/Jack_Lemmon,BBC,male,"Stage, Screen and RadioMusicActorJazzPianist"
1391,John Ogdon,http://en.wikipedia.org/wiki/John_Ogdon,BBC,male,MusicClassical MusicPianist
1392,Eric Clapton,http://en.wikipedia.org/wiki/Eric_Clapton,BBC,male,MusicPop and RockGuitarist
1393,Sir Thomas Armstrong,http://en.wikipedia.org/wiki/Thomas_Armstrong_(conductor),BBC,male,MusicConductor
1394,Ned Sherrin,http://en.wikipedia.org/wiki/Ned_Sherrin,BBC,male,"Stage, Screen and RadioWritingBroadcastingDirector"
1395,Mark McCormack,http://en.wikipedia.org/wiki/Mark_McCormack,BBC,male,BusinessSport
1396,Jonathon Porritt,http://en.wikipedia.org/wiki/Jonathon_Porritt,BBC,male,Nature and ConservationConservation
1397,Richard Branson,http://en.wikipedia.org/wiki/Richard_Branson,BBC,male,BusinessPrizewinner or Record BreakerEntrepreneur
1398,Sir Nicholas Henderson,http://en.wikipedia.org/wiki/Nicholas_Henderson,BBC,male,Politics and Public ServicePublic ServantForeign Affairs
1399,Lenny Henry,http://en.wikipedia.org/wiki/Lenny_Henry,BBC,male,"Stage, Screen and RadioComedy PerformerActor"
1400,Lord Roy Jenkins,http://en.wikipedia.org/wiki/Roy_Jenkins,BBC,male,Politics and Public ServicePolitics
1401,Leslie Grantham,http://en.wikipedia.org/wiki/Leslie_Grantham,BBC,male,"Stage, Screen and RadioActor"
1402,Sir Stephen Spender,http://en.wikipedia.org/wiki/Stephen_Spender,BBC,male,WritingPoetry
1403,Gerald Scarfe,http://en.wikipedia.org/wiki/Gerald_Scarfe,BBC,male,"Art, Fashion and DesignArt"
1404,David Hare,http://en.wikipedia.org/wiki/David_Hare_(playwright),BBC,male,"Stage, Screen and RadioWritingTheatrePlaywright or ScreenwriterDirector"
1405,Enoch Powell,http://en.wikipedia.org/wiki/Enoch_Powell,BBC,male,Politics and Public ServicePolitics
1406,Jeffrey Tate,http://en.wikipedia.org/wiki/Jeffery_Tate,BBC,male,MusicConductor
1407,Rocco Forte,http://en.wikipedia.org/wiki/Rocco_Forte,BBC,male,Business
1408,Boy George,http://en.wikipedia.org/wiki/Boy_George,BBC,male,MusicPop and Rock
1409,Tony Benn,http://en.wikipedia.org/wiki/Tony_Benn,BBC,male,Politics and Public ServicePolitics
1410,Most Rev Robert Runcie,http://en.wikipedia.org/wiki/Robert_Runcie,BBC,male,Religion and PhilosophyReligion
1411,Edward Heath,http://en.wikipedia.org/wiki/Edward_Heath,BBC,male,Politics and Public ServicePolitics
1412,Charles Dance,http://en.wikipedia.org/wiki/Charles_Dance,BBC,male,"Stage, Screen and RadioActor"
1413,Stephen Fry,http://en.wikipedia.org/wiki/Stephen_Fry,BBC,male,"Stage, Screen and RadioWritingComedy PerformerActor"
1414,Bob Champion,http://en.wikipedia.org/wiki/Bob_Champion,BBC,male,SportHorse Racing
1415,Bob Hoskins,http://en.wikipedia.org/wiki/Bob_Hoskins,BBC,male,"Stage, Screen and RadioActor"
1416,Sir Claus Moser,http://en.wikipedia.org/wiki/Claus_Moser,BBC,male,Politics and Public ServiceAcademia and EducationPublic Servant
1417,Rt. Hon. Michael Foot,http://en.wikipedia.org/wiki/Michael_Foot,BBC,male,Politics and Public ServicePolitics
1418,Bishop Trevor Huddleston,http://en.wikipedia.org/wiki/Trevor_Huddleston,BBC,male,Religion and PhilosophyPolitics and Public ServiceReligionCampaigner
1419,Salman Rushdie,http://en.wikipedia.org/wiki/Salman_Rushdie,BBC,male,WritingNovelist
1420,Peter Donohoe,http://en.wikipedia.org/wiki/Peter_Donohoe,BBC,male,MusicClassical MusicPianist
1421,Alfred Wainwright,http://en.wikipedia.org/wiki/Alfred_Wainwright,BBC,male,Writing
1422,Lord Dacre of Glanton (Hugh Trevor-Roper),http://en.wikipedia.org/wiki/Hugh_Trevor-Roper,BBC,male,Academia and EducationHistory
1423,Reverend Ian Paisley,http://en.wikipedia.org/wiki/Ian_Paisley,BBC,male,Politics and Public ServicePolitics
