1258,"Roger McGough",http://en.wikipedia.org/wiki/Roger_McGough,male,WritingPoetry
1259,"Sir Ranulph Fiennes",http://en.wikipedia.org/wiki/Sir_Ranulph_Fiennes,male,"Travel and ExplorationExplorer"
1260,"Conrad Black",http://en.wikipedia.org/wiki/Conrad_Black,male,BusinessWritingPublishing
1261,"Rt Hon Kenneth Clarke MP",http://en.wikipedia.org/wiki/Kenneth_Clarke,male,"Politics and Public ServicePolitics"
1262,"Douglas Adams",http://en.wikipedia.org/wiki/Douglas_Adams,male,Writing
1263,"Willy Russell",http://en.wikipedia.org/wiki/Willy_Russell,male,"Stage, Screen and RadioWritingTheatrePlaywright or Screenwriter"
1264,"Sir Harrison Birtwistle",http://en.wikipedia.org/wiki/Sir_Harrison_Birtwistle,male,"MusicComposer or Lyricist"
1265,"Ian Hislop",http://en.wikipedia.org/wiki/Ian_Hislop,male,"WritingStage, Screen and RadioJournalismComedy PerformerEditor"
1266,"Oliver Sacks",http://en.wikipedia.org/wiki/Oliver_Sacks,male,"Medicine, Science and EngineeringWritingScience"
1267,"Lord Ashley",http://en.wikipedia.org/wiki/Lord_Ashley_of_Stoke,male,"Politics and Public ServicePolitics"
1268,"Phil Collins",http://en.wikipedia.org/wiki/Phil_Collins,male,"MusicStage, Screen and RadioPop and RockActor"
1269,Taki,http://en.wikipedia.org/wiki/Taki_Theodoracopulos,male,WritingJournalism
1270,"Judge Stephen Tumin",http://en.wikipedia.org/wiki/Stephen_Tumin,male,"Military and LawJudge"
1271,"Kenny Everett",http://en.wikipedia.org/wiki/Kenny_Everett,male,"Stage, Screen and RadioMusicBroadcastingComedy PerformerDj"
1272,"Raymond Seitz",http://en.wikipedia.org/wiki/Raymond_Seitz,male,"Politics and Public ServiceForeign Affairs"
1273,"Lord Palumbo",http://en.wikipedia.org/wiki/Lord_Palumbo,male,"BusinessArt, Fashion and Design"
1274,"Paul Merton",http://en.wikipedia.org/wiki/Paul_Merton,male,"Stage, Screen and RadioComedy PerformerBroadcasting"
1275,"Nicholas Hytner",http://en.wikipedia.org/wiki/Nicholas_Hytner,male,"Stage, Screen and RadioDirectorTheatre"
1276,"Peter Mayle",http://en.wikipedia.org/wiki/Peter_Mayle,male,Writing
1277,"Sir Leon Brittan",http://en.wikipedia.org/wiki/Sir_Leon_Brittan,male,"Politics and Public ServicePolitics"
1278,"Frank Bruno",http://en.wikipedia.org/wiki/Frank_Bruno,male,SportBoxing
1279,"Lord Weinstock",http://en.wikipedia.org/wiki/Lord_Weinstock,male,Business
1280,"John Cole",http://en.wikipedia.org/wiki/John_Cole_(journalist),male,"WritingStage, Screen and RadioJournalismBroadcasting"
1281,"John Boorman",http://en.wikipedia.org/wiki/John_Boorman,male,"Stage, Screen and RadioFilmmakerDirector"
1282,"Anton Edelmann",NA,male,"Food and DrinkChef"
1283,"Lord Oaksey",http://en.wikipedia.org/wiki/Lord_Oaksey,male,"SportWritingHorse RacingJournalism"
1284,"Richard Gregory",http://en.wikipedia.org/wiki/Richard_Gregory,male,"Medicine, Science and EngineeringScienceMedicine"
1285,"David Croft",http://en.wikipedia.org/wiki/David_Croft,male,Writing
1286,"Ken Livingstone MP",http://en.wikipedia.org/wiki/Ken_Livingstone,male,"Politics and Public ServicePolitics"
1287,"Elijah Moshinsky",NA,male,"Stage, Screen and RadioDirectorProducer"
1288,"Sir Robin Butler",http://en.wikipedia.org/wiki/Sir_Robin_Butler,male,"Politics and Public ServicePolitics"
1289,"Anthony Storr",http://en.wikipedia.org/wiki/Anthony_Storr,male,"Medicine, Science and EngineeringWritingMedicine"
1290,"Stephen Hawking",http://en.wikipedia.org/wiki/Stephen_Hawking,male,"Medicine, Science and EngineeringWritingScience"
1291,"Paul Smith",http://en.wikipedia.org/wiki/Paul_Smith_(fashion_designer),male,"BusinessArt, Fashion and DesignFashion"
1292,"Professor Ghillean Prance",http://en.wikipedia.org/wiki/Ghillean_Prance,male,"Medicine, Science and EngineeringScience"
1293,"Lord Tebbit",http://en.wikipedia.org/wiki/Norman_Tebbit,male,"Politics and Public ServicePolitics"
1294,"John Eliot Gardiner",http://en.wikipedia.org/wiki/John_Eliot_Gardiner,male,MusicConductor
1295,"General H Norman Schwarzkopf","http://en.wikipedia.org/wiki/Norman_Schwarzkopf,_Jr.",male,"Military and LawMilitary"
1296,"Gavin Laird",NA,male,"Politics and Public ServiceCampaignerTrade Unions"
1297,"Chad Varah",http://en.wikipedia.org/wiki/Chad_Varah,male,"Religion and PhilosophyReligion"
1298,"Raymond Blanc",http://en.wikipedia.org/wiki/Raymond_Blanc,male,"Food and DrinkChef"
1299,"Bob Geldof",http://en.wikipedia.org/wiki/Bob_Geldof,male,"MusicPolitics and Public ServicePop and RockCampaigner"
1300,"Rt Hon David Mellor MP",http://en.wikipedia.org/wiki/David_Mellor,male,"Politics and Public ServicePolitics"
1301,"Sir Peregrine Worsthorne",http://en.wikipedia.org/wiki/Peregrine_Worsthorne,male,WritingJournalism
1302,"Mohamed Amin",http://en.wikipedia.org/wiki/Mohamed_Amin,male,"Art, Fashion and DesignPhotography"
1303,"Terry Waite",http://en.wikipedia.org/wiki/Terry_Waite,male,"Religion and PhilosophyReligion"
1304,"Robert Lindsay",http://en.wikipedia.org/wiki/Robert_Lindsay_(actor),male,"Stage, Screen and RadioActor"
1305,"Duncan Goodhew",http://en.wikipedia.org/wiki/Duncan_Goodhew,male,"SportPrizewinner or Record BreakerWater Sports"
1306,"Lord Chief Justice Taylor","http://en.wikipedia.org/wiki/Peter_Taylor,_Baron_Taylor_of_Gosforth",male,"Military and LawJudge"
1307,"Michael Grade",http://en.wikipedia.org/wiki/Michael_Grade,male,"Stage, Screen and RadioBusinessBroadcasting"
1308,"Will Carling",http://en.wikipedia.org/wiki/Will_Carling,male,SportRugby
1309,"Anthony Rolfe Johnson",http://en.wikipedia.org/wiki/Anthony_Rolfe_Johnson,male,"MusicClassical MusicOpera"
1310,"Sir Ernst Gombrich",http://en.wikipedia.org/wiki/Sir_Ernst_Gombrich,male,"Academia and EducationWritingArt, Fashion and DesignHistory"
1311,"Sir Isaiah Berlin",http://en.wikipedia.org/wiki/Sir_Isaiah_Berlin,male,"Academia and EducationReligion and PhilosophyHistoryPhilosophy"
1312,"Jocelyn Stevens",http://en.wikipedia.org/wiki/Jocelyn_Stevens,male,BusinessWritingEntrepreneurPublishingJournalismEditor
1313,"Dr Steve Jones",http://en.wikipedia.org/wiki/Steve_Jones_(biologist),male,"Medicine, Science and EngineeringStage, Screen and RadioScienceBroadcasting"
1314,"Elvis Costello",http://en.wikipedia.org/wiki/Elvis_Costello,male,"MusicPop and Rock"
1315,"Sir Roger Bannister",http://en.wikipedia.org/wiki/Sir_Roger_Bannister,male,"SportMedicine, Science and EngineeringAthleticsScience"
1316,"Robbie Coltrane",http://en.wikipedia.org/wiki/Robbie_Coltrane,male,"Stage, Screen and RadioActorComedy Performer"
1317,"J G Ballard",http://en.wikipedia.org/wiki/J_G_Ballard,male,WritingNovelist
1318,"John Major",http://en.wikipedia.org/wiki/John_Major,male,"Politics and Public ServicePolitics"
1319,"Reverend David Jenkins",http://en.wikipedia.org/wiki/David_Edward_Jenkins,male,"Religion and PhilosophyReligion"
1320,"Steven Berkoff",http://en.wikipedia.org/wiki/Steven_Berkoff,male,"Stage, Screen and RadioWritingActorDirector"
1321,"Gorden Kaye",http://en.wikipedia.org/wiki/Gorden_Kaye,male,"Stage, Screen and RadioActor"
1322,"Fred Dibnah",http://en.wikipedia.org/wiki/Fred_Dibnah,male,"Medicine, Science and EngineeringStage, Screen and RadioEngineerBroadcasting"
1323,"James Lovelock",http://en.wikipedia.org/wiki/James_Lovelock,male,"Medicine, Science and EngineeringScience"
1324,"Lord Delfont",http://en.wikipedia.org/wiki/Lord_Delfont,male,"Stage, Screen and RadioBusinessImpresarioTheatre"
1325,"E P Thompson",http://en.wikipedia.org/wiki/E_P_Thompson,male,"Academia and EducationPolitics and Public ServiceHistoryCampaigner"
1326,"Alan Alda",http://en.wikipedia.org/wiki/Alan_Alda,male,"Stage, Screen and RadioActor"
1327,"John Schlesinger",http://en.wikipedia.org/wiki/John_Schlesinger,male,"Stage, Screen and RadioDirector"
1328,"Imran Khan",http://en.wikipedia.org/wiki/Imran_Khan,male,"SportPolitics and Public ServiceCricketPolitics"
1329,"David Bailey",http://en.wikipedia.org/wiki/David_Bailey_(photographer),male,"Art, Fashion and DesignPhotography"
1330,"Klaus Tennstedt",http://en.wikipedia.org/wiki/Klaus_Tennstedt,male,MusicConductor
1331,"John Banham",http://en.wikipedia.org/wiki/John_Banham,male,Business
1332,"Maxwell Hutchinson",http://en.wikipedia.org/wiki/Maxwell_Hutchinson,male,"Medicine, Science and EngineeringArt, Fashion and DesignEngineerArchitecture"
1333,"Alan Bleasdale",http://en.wikipedia.org/wiki/Alan_Bleasdale,male,"Stage, Screen and RadioWritingTheatrePlaywright or Screenwriter"
1334,"Lord Shawcross",http://en.wikipedia.org/wiki/Lord_Shawcross,male,"Military and LawPolitics and Public ServiceLawyerPolitics"
1335,"Ron Todd",http://en.wikipedia.org/wiki/Ron_Todd,male,"Politics and Public ServiceCampaignerTrade Unions"
1336,"John Hegarty",http://en.wikipedia.org/wiki/John_Hegarty,male,Business
1337,"Derek Walcott",http://en.wikipedia.org/wiki/Derek_Walcott,male,"WritingStage, Screen and RadioPoetryTheatrePlaywright or Screenwriter"
1338,"Marco Pierre White",http://en.wikipedia.org/wiki/Marco_Pierre_White,male,"Food and DrinkChef"
1339,"Rt Hon John Smith",http://en.wikipedia.org/wiki/John_Smith_(Labour_Party_leader),male,"Politics and Public ServicePolitics"
1340,"John Simpson",http://en.wikipedia.org/wiki/John_Simpson_(journalist),male,WritingJournalism
1341,"Cecil Lewis",http://en.wikipedia.org/wiki/Cecil_Lewis,male,"WritingTravel and ExplorationExplorer"
1342,"Dr Jonathan Sacks",http://en.wikipedia.org/wiki/Jonathan_Sacks,male,"Religion and PhilosophyReligion"
1343,"Lord King","http://en.wikipedia.org/wiki/John_King,_Baron_King_of_Wartnaby",male,Business
1344,"Naomi Mitchison",http://en.wikipedia.org/wiki/Naomi_Mitchison,male,Writing
1345,"Sir Trevor Holdsworth",http://en.wikipedia.org/wiki/Trevor_Holdsworth,male,Business
1346,"Jeffrey Bernard",http://en.wikipedia.org/wiki/Jeffrey_Bernard,male,WritingJournalism
1347,"Sir Denis Forman",http://en.wikipedia.org/wiki/Denis_Forman,male,Business
1348,"Ronald Eyre",http://en.wikipedia.org/wiki/Ronald_Eyre,male,"Stage, Screen and RadioDirectorTheatre"
1349,"Paddy Ashdown MP",http://en.wikipedia.org/wiki/Paddy_Ashdown,male,"Politics and Public ServicePolitics"
1350,"Professor Ralf Dahrendorf",http://en.wikipedia.org/wiki/Ralf_Dahrendorf,male,"Politics and Public ServiceAcademia and EducationPolitics"
1351,"Brian Eno",http://en.wikipedia.org/wiki/Brian_Eno,male,"MusicPop and RockComposer or Lyricist"
1352,"Fred Zinnemann",http://en.wikipedia.org/wiki/Fred_Zinnemann,male,"Stage, Screen and RadioDirector"
1353,"Lord Goodman",http://en.wikipedia.org/wiki/Lord_Goodman,male,"Military and LawPolitics and Public ServiceLawyerPublic ServantPolitics"
1354,"Keith Floyd",http://en.wikipedia.org/wiki/Keith_Floyd,male,"Food and DrinkStage, Screen and RadioChefBroadcasting"
1355,"Brian Keenan",http://en.wikipedia.org/wiki/Brian_Keenan_(writer),male,Writing
1356,"Sir Eduardo Paolozzi",http://en.wikipedia.org/wiki/Eduardo_Paolozzi,male,"Art, Fashion and DesignArt"
1357,"Lord Annan","http://en.wikipedia.org/wiki/Noel_Annan,_Baron_Annan",male,"Politics and Public ServiceAcademia and EducationPublic Servant"
1358,"Nicholas Snowman",NA,male,"Politics and Public ServiceMusicPublic Servant"
1359,"Ernie Wise",http://en.wikipedia.org/wiki/Ernie_Wise,male,"Stage, Screen and RadioComedy Performer"
1360,"Clive Jenkins",http://en.wikipedia.org/wiki/Clive_Jenkins,male,"Politics and Public ServiceCampaigner"
1361,"John Thaw",http://en.wikipedia.org/wiki/John_Thaw,male,"Stage, Screen and RadioActor"
1362,"Gary Lineker",http://en.wikipedia.org/wiki/Gary_Lineker,male,"SportStage, Screen and RadioFootballBroadcasting"
1363,"Robin Knox-Johnston",http://en.wikipedia.org/wiki/Robin_Knox-Johnston,male,SportSailing
1364,"Peter Jonas",http://en.wikipedia.org/wiki/Peter_Jonas,male,"Politics and Public ServiceStage, Screen and RadioMusicPublic ServantTheatreOpera"
1365,"Kaffe Fassett",http://en.wikipedia.org/wiki/Kaffe_Fassett,male,"Art, Fashion and DesignArt"
1366,"George Carman QC",http://en.wikipedia.org/wiki/George_Carman,male,"Military and LawLawyer"
1367,"Harold Fielding",http://en.wikipedia.org/wiki/Harold_Fielding,male,"Stage, Screen and RadioBusinessImpresarioTheatre"
1368,"Ken Dodd",http://en.wikipedia.org/wiki/Ken_Dodd,male,"Stage, Screen and RadioComedy Performer"
1369,"Rt Hon David Blunkett MP",http://en.wikipedia.org/wiki/David_Blunkett,male,"Politics and Public ServicePolitics"
1370,"Jonathan Pryce",http://en.wikipedia.org/wiki/Jonathan_Pryce,male,"Stage, Screen and RadioActor"
1371,"Sir Crispin Tickell",http://en.wikipedia.org/wiki/Crispin_Tickell,male,"Politics and Public ServiceMedicine, Science and EngineeringPoliticsScienceForeign Affairs"
1372,"Rt Hon John Biffen MP",http://en.wikipedia.org/wiki/John_Biffen,male,"Politics and Public ServicePolitics"
1373,"Richard Rogers",http://en.wikipedia.org/wiki/Richard_Rogers,male,"Medicine, Science and EngineeringArt, Fashion and DesignEngineerArchitecture"
1374,"Professor Sir George Porter",http://en.wikipedia.org/wiki/George_Porter,male,"Medicine, Science and EngineeringPrizewinner or Record BreakerScience"
1375,"Sir Ian Trethowan",http://en.wikipedia.org/wiki/Ian_Trethowan,male,"WritingStage, Screen and RadioJournalismBroadcasting"
1376,"John Sessions",http://en.wikipedia.org/wiki/John_Sessions,male,"Stage, Screen and RadioActorComedy Performer"
1377,"John Pilger",http://en.wikipedia.org/wiki/John_Pilger,male,WritingJournalism
1378,"Michael Tilson Thomas",http://en.wikipedia.org/wiki/Michael_Tilson_Thomas,male,MusicConductor
1379,"Lord Weidenfeld",http://en.wikipedia.org/wiki/Lord_Weidenfeld,male,BusinessWritingPublishing
1380,"Sir Robin Day",http://en.wikipedia.org/wiki/Sir_Robin_Day,male,"Stage, Screen and RadioPolitics and Public ServiceWritingBroadcastingPolitics"
1381,"John Peel",http://en.wikipedia.org/wiki/John_peel,male,"Stage, Screen and RadioMusicBroadcastingDj"
1382,"Dennis Skinner",http://en.wikipedia.org/wiki/Dennis_Skinner,male,"Politics and Public ServicePolitics"
1383,"Dirk Bogarde",http://en.wikipedia.org/wiki/Dirk_Bogarde,male,"Stage, Screen and RadioActor"
1384,"Rt. Hon. Nigel Lawson",http://en.wikipedia.org/wiki/Nigel_Lawson,male,"Politics and Public ServiceWritingPoliticsJournalism"
1385,"Seamus Heaney",http://en.wikipedia.org/wiki/Seamus_Heaney,male,"Academia and EducationWritingPoetry"
1386,"Michael Codron",http://en.wikipedia.org/wiki/Michael_Codron,male,"Stage, Screen and RadioProducerTheatre"
1387,"Ian Botham",http://en.wikipedia.org/wiki/Ian_Botham,male,SportCricket
1388,"Colin Thubron",http://en.wikipedia.org/wiki/Colin_Thubron,male,"WritingTravel and ExplorationNovelistTravel Writing"
1389,"Alan Plater",http://en.wikipedia.org/wiki/Alan_Plater,male,"Stage, Screen and RadioWritingTheatrePlaywright or Screenwriter"
1390,"Jack Lemmon",http://en.wikipedia.org/wiki/Jack_Lemmon,male,"Stage, Screen and RadioMusicActorJazzPianist"
1391,"John Ogdon",http://en.wikipedia.org/wiki/John_Ogdon,male,"MusicClassical MusicPianist"
1392,"Eric Clapton",http://en.wikipedia.org/wiki/Eric_Clapton,male,"MusicPop and RockGuitarist"
1393,"Sir Thomas Armstrong",http://en.wikipedia.org/wiki/Thomas_Armstrong_(conductor),male,MusicConductor
1394,"Ned Sherrin",http://en.wikipedia.org/wiki/Ned_Sherrin,male,"Stage, Screen and RadioWritingBroadcastingDirector"
1395,"Mark McCormack",http://en.wikipedia.org/wiki/Mark_McCormack,male,BusinessSport
1396,"Jonathon Porritt",http://en.wikipedia.org/wiki/Jonathon_Porritt,male,"Nature and ConservationConservation"
1397,"Richard Branson",http://en.wikipedia.org/wiki/Richard_Branson,male,"BusinessPrizewinner or Record BreakerEntrepreneur"
1398,"Sir Nicholas Henderson",http://en.wikipedia.org/wiki/Nicholas_Henderson,male,"Politics and Public ServicePublic ServantForeign Affairs"
1399,"Lenny Henry",http://en.wikipedia.org/wiki/Lenny_Henry,male,"Stage, Screen and RadioComedy PerformerActor"
1400,"Lord Roy Jenkins",http://en.wikipedia.org/wiki/Roy_Jenkins,male,"Politics and Public ServicePolitics"
1401,"Leslie Grantham",http://en.wikipedia.org/wiki/Leslie_Grantham,male,"Stage, Screen and RadioActor"
1402,"Sir Stephen Spender",http://en.wikipedia.org/wiki/Stephen_Spender,male,WritingPoetry
1403,"Gerald Scarfe",http://en.wikipedia.org/wiki/Gerald_Scarfe,male,"Art, Fashion and DesignArt"
1404,"David Hare",http://en.wikipedia.org/wiki/David_Hare_(playwright),male,"Stage, Screen and RadioWritingTheatrePlaywright or ScreenwriterDirector"
1405,"Enoch Powell",http://en.wikipedia.org/wiki/Enoch_Powell,male,"Politics and Public ServicePolitics"
1406,"Jeffrey Tate",http://en.wikipedia.org/wiki/Jeffery_Tate,male,MusicConductor
1407,"Rocco Forte",http://en.wikipedia.org/wiki/Rocco_Forte,male,Business
1408,"Boy George",http://en.wikipedia.org/wiki/Boy_George,male,"MusicPop and Rock"
1409,"Tony Benn",http://en.wikipedia.org/wiki/Tony_Benn,male,"Politics and Public ServicePolitics"
1410,"Most Rev Robert Runcie",http://en.wikipedia.org/wiki/Robert_Runcie,male,"Religion and PhilosophyReligion"
1411,"Edward Heath",http://en.wikipedia.org/wiki/Edward_Heath,male,"Politics and Public ServicePolitics"
1412,"Charles Dance",http://en.wikipedia.org/wiki/Charles_Dance,male,"Stage, Screen and RadioActor"
1413,"Stephen Fry",http://en.wikipedia.org/wiki/Stephen_Fry,male,"Stage, Screen and RadioWritingComedy PerformerActor"
1414,"Bob Champion",http://en.wikipedia.org/wiki/Bob_Champion,male,"SportHorse Racing"
1415,"Bob Hoskins",http://en.wikipedia.org/wiki/Bob_Hoskins,male,"Stage, Screen and RadioActor"
1416,"Sir Claus Moser",http://en.wikipedia.org/wiki/Claus_Moser,male,"Politics and Public ServiceAcademia and EducationPublic Servant"
1417,"Rt. Hon. Michael Foot",http://en.wikipedia.org/wiki/Michael_Foot,male,"Politics and Public ServicePolitics"
1418,"Bishop Trevor Huddleston",http://en.wikipedia.org/wiki/Trevor_Huddleston,male,"Religion and PhilosophyPolitics and Public ServiceReligionCampaigner"
1419,"Salman Rushdie",http://en.wikipedia.org/wiki/Salman_Rushdie,male,WritingNovelist
1420,"Peter Donohoe",http://en.wikipedia.org/wiki/Peter_Donohoe,male,"MusicClassical MusicPianist"
1421,"Alfred Wainwright",http://en.wikipedia.org/wiki/Alfred_Wainwright,male,Writing
1422,"Lord Dacre of Glanton (Hugh Trevor-Roper)",http://en.wikipedia.org/wiki/Hugh_Trevor-Roper,male,"Academia and EducationHistory"
1423,"Reverend Ian Paisley",http://en.wikipedia.org/wiki/Ian_Paisley,male,"Politics and Public ServicePolitics"
1424,"Lord Armstrong","http://en.wikipedia.org/wiki/Robert_Armstrong,_Baron_Armstrong_of_Ilminster",male,"Politics and Public ServicePublic Servant"
1425,"David Essex",http://en.wikipedia.org/wiki/David_Essex,male,"MusicPop and Rock"
1426,"David Owen",http://en.wikipedia.org/wiki/David_Owen,male,"Politics and Public ServicePolitics"
1427,"Jeremy Isaacs",http://en.wikipedia.org/wiki/Jeremy_Isaacs,male,BusinessMusicOpera
1428,"Rt. Hon. Douglas Hurd",http://en.wikipedia.org/wiki/Douglas_Hurd,male,"Politics and Public ServicePolitics"
1429,"Anton Mosimann",http://en.wikipedia.org/wiki/Anton_Mosimann,male,"Food and DrinkChef"
1430,"Rabbi Lionel Blue",http://en.wikipedia.org/wiki/Lionel_Blue,male,"Religion and PhilosophyStage, Screen and RadioReligionBroadcasting"
1431,"Rowan Atkinson",http://en.wikipedia.org/wiki/Rowan_Atkinson,male,"Stage, Screen and RadioActorComedy Performer"
1432,"Neil Kinnock",http://en.wikipedia.org/wiki/Neil_Kinnock,male,"Politics and Public ServicePolitics"
1433,"Michael Gambon",http://en.wikipedia.org/wiki/Michael_Gambon,male,"Stage, Screen and RadioActor"
1434,"Arthur Scargill",http://en.wikipedia.org/wiki/Arthur_Scargill,male,"Politics and Public ServiceCampaignerTrade Unions"
1435,"Quintin Hogg","http://en.wikipedia.org/wiki/Quintin_Hogg,_Baron_Hailsham_of_St_Marylebone",male,"Politics and Public ServiceWritingPolitics"
1436,"Brendan Foster",http://en.wikipedia.org/wiki/Brendan_Foster,male,SportAthletics
1437,"James Burke",http://en.wikipedia.org/wiki/James_Burke_(science_historian),male,"WritingStage, Screen and RadioBroadcasting"
1438,"Dennis Potter",http://en.wikipedia.org/wiki/Dennis_Potter,male,"WritingPlaywright or Screenwriter"
1439,"William Davis",http://en.wikipedia.org/wiki/William_Davis_(journalist),male,WritingJournalism
1440,"Lord Donoughue","http://en.wikipedia.org/wiki/Bernard_Donoughue,_Baron_Donoughue",male,"Politics and Public ServiceBusinessPolitics"
1441,"Rt. Hon. Michael Heseltine",http://en.wikipedia.org/wiki/Michael_Heseltine,male,"Politics and Public ServicePolitics"
1442,"Lew Grade",http://en.wikipedia.org/wiki/Lew_Grade,male,"BusinessStage, Screen and Radio"
1443,"Antony Sher",http://en.wikipedia.org/wiki/Antony_Sher,male,"Stage, Screen and RadioActor"
1444,"Vernon Scannell",http://en.wikipedia.org/wiki/Vernon_Scannell,male,WritingPoetry
1445,"Barry Cryer",http://en.wikipedia.org/wiki/Barry_Cryer,male,"Stage, Screen and RadioWritingComedy Performer"
1446,"Robert Carrier",http://en.wikipedia.org/wiki/Robert_Carrier_(chef),male,"Food and DrinkBusinessChef"
1447,"Bamber Gascoigne",http://en.wikipedia.org/wiki/Bamber_Gascoigne,male,"Stage, Screen and RadioWritingBroadcasting"
1448,"Bernard Levin",http://en.wikipedia.org/wiki/Bernard_Levin,male,WritingJournalismCritic
1449,"Sir James Callaghan",http://en.wikipedia.org/wiki/James_Callaghan,male,"Politics and Public ServicePolitics"
1450,"Lord Killanin","http://en.wikipedia.org/wiki/Michael_Morris,_3rd_Baron_Killanin",male,WritingJournalism
1451,"Jacques Loussier",http://en.wikipedia.org/wiki/Jacques_Loussier,male,"MusicJazzClassical MusicPianist"
1452,"Peter West",http://en.wikipedia.org/wiki/Peter_West,male,"Stage, Screen and RadioWritingBroadcastingJournalism"
1453,"Lord Montagu","http://en.wikipedia.org/wiki/Edward_Douglas-Scott-Montagu,_3rd_Baron_Montagu_of_Beaulieu",male,"Politics and Public ServiceRoyal or Aristocracy or PeerPolitics"
1454,"Frances Edmonds",NA,male,Writing
1455,"Kenneth Williams",http://en.wikipedia.org/wiki/Kenneth_Williams,male,"Stage, Screen and RadioActorComedy Performer"
1456,"Robert Maxwell",http://en.wikipedia.org/wiki/Robert_Maxwell,male,"Politics and Public ServiceBusinessPolitics"
1457,"Frank Bough",http://en.wikipedia.org/wiki/Frank_Bough,male,"Stage, Screen and RadioBroadcasting"
1458,"Michael Bogdanov",http://en.wikipedia.org/wiki/Michael_Bogdanov,male,"Stage, Screen and RadioDirectorTheatre"
1459,"Julian Critchley",http://en.wikipedia.org/wiki/Julian_Critchley,male,"Politics and Public ServiceWritingPoliticsJournalism"
1460,"Anthony Andrews",http://en.wikipedia.org/wiki/Anthony_Andrews,male,"Stage, Screen and RadioActor"
1461,"Peter Alliss",http://en.wikipedia.org/wiki/Peter_Alliss,male,"SportStage, Screen and RadioBroadcastingSports Commentator"
1462,"David Penhaligon",http://en.wikipedia.org/wiki/David_Penhaligon,male,"Politics and Public ServicePolitics"
1463,"Johnny Mathis",http://en.wikipedia.org/wiki/Johnny_Mathis,male,"MusicPop and Rock"
1464,"Sir Nicholas Goodison",NA,male,"Politics and Public ServiceBusinessPublic Servant"
1465,"Ken Russell",http://en.wikipedia.org/wiki/Ken_Russell,male,"Stage, Screen and RadioDirector"
1466,"Sir Michael Hordern",http://en.wikipedia.org/wiki/Michael_Hordern,male,"Stage, Screen and RadioActor"
1467,"Jeremy Lloyd",http://en.wikipedia.org/wiki/Jeremy_Lloyd,male,"Stage, Screen and RadioWritingActor"
1468,"James Prior",http://en.wikipedia.org/wiki/James_Prior,male,"Politics and Public ServiceBusinessPolitics"
1469,"Tony Bennett",http://en.wikipedia.org/wiki/Tony_Bennett,male,"MusicPop and Rock"
1470,"Benny Green",http://en.wikipedia.org/wiki/Benny_Green_(saxophonist),male,"WritingStage, Screen and RadioMusicBroadcastingJazz"
1471,"Nigel Hawthorne",http://en.wikipedia.org/wiki/Nigel_Hawthorne,male,"Stage, Screen and RadioActor"
1472,"Captain John Ridgway",http://en.wikipedia.org/wiki/John_Ridgway_(sailor),male,"Travel and ExplorationExplorer"
1473,"Hal Prince",http://en.wikipedia.org/wiki/Hal_Prince,male,"Stage, Screen and RadioTheatreProducer"
1474,"Kingsley Amis",http://en.wikipedia.org/wiki/Kingsley_Amis,male,WritingNovelist
1475,"Phil Edmonds",http://en.wikipedia.org/wiki/Phil_Edmonds,male,SportCricket
1476,"Sir Fred Hoyle",http://en.wikipedia.org/wiki/Fred_Hoyle,male,"Medicine, Science and EngineeringWritingAcademia and EducationScience"
1477,"Sir Ian MacGregor",http://en.wikipedia.org/wiki/Ian_MacGregor,male,Business
1478,"Richard Condon",http://en.wikipedia.org/wiki/Richard_Condon,male,WritingNovelist
1479,"James Herbert",http://en.wikipedia.org/wiki/James_Herbert,male,WritingNovelist
1480,"Andrew Davis",http://en.wikipedia.org/wiki/Andrew_Davis_(conductor),male,MusicConductor
1481,"Auberon Waugh",http://en.wikipedia.org/wiki/Auberon_Waugh,male,WritingJournalism
1482,"Stan Barstow",http://en.wikipedia.org/wiki/Stan_Barstow,male,WritingNovelist
1483,"Norman Lewis",http://en.wikipedia.org/wiki/Norman_Lewis_(author),male,"WritingTravel and ExplorationTravel Writing"
1484,"Roger Vadim",http://en.wikipedia.org/wiki/Roger_Vadim,male,"Stage, Screen and RadioWritingFilmmakerDirector"
1485,"Sir Geoffrey Howe",http://en.wikipedia.org/wiki/Geoffrey_Howe,male,"Politics and Public ServicePolitics"
1486,"Sir David Wilson",http://en.wikipedia.org/wiki/David_M._Wilson,male,"Academia and EducationArchaeology"
1487,"Brian Redhead",http://en.wikipedia.org/wiki/Brian_Redhead,male,"WritingStage, Screen and RadioJournalismBroadcasting"
1488,"Jackie Stewart",http://en.wikipedia.org/wiki/Jackie_Stewart,male,"SportMotor Sport"
1489,"Max Hastings",http://en.wikipedia.org/wiki/Max_Hastings,male,WritingJournalismEditor
1490,"Ismail Merchant",http://en.wikipedia.org/wiki/Ismail_Merchant,male,"Stage, Screen and RadioProducer"
1491,"Elton John",http://en.wikipedia.org/wiki/Elton_John,male,"MusicPop and Rock"
1492,"Arthur Hailey",http://en.wikipedia.org/wiki/Arthur_Hailey,male,WritingNovelist
1493,"Ron Pickering",http://en.wikipedia.org/wiki/Ron_Pickering,male,"Stage, Screen and RadioSportBroadcastingSports Commentator"
1494,"John Dankworth",http://en.wikipedia.org/wiki/John_Dankworth,male,MusicJazz
1495,"Ben Kingsley",http://en.wikipedia.org/wiki/Ben_Kingsley,male,"Stage, Screen and RadioActor"
