9320;|Fleetwood Mac|;|Rhiannon|;
9321;|Dire Straits|;|Sultans Of Swing|;
9322;|Little River Band|;|Reminiscing|;
9323;|Mose Allison|;|Don't Get Around Much Anymore|;
9324;|Lennie Niehaus|;|God Rest Ye Merry Gentlemen|;
9325;|George Gaynes, Warren Galjour|;|What A Waste|;
9326;|Louis Armstrong|;|Bill Bailey, Won't You Please Come Home|;
9327;|Mose Allison|;|Lost Mind|;
9328;|Bruce Springsteen|;|Racing In The Street|;
9329;|Adam And The Ants|;|Antmusic|;
9330;|Mose Allison|;|New Parchman|;
9331;|Johann Sebastian Bach|;|St Matthew Passion - Petrus Aber Sass Draussen...|;|Soloist: Peter Schreier, Anton Diakov, Vienna Singverein Orchestra: Berlin Philharmonic Orchestra Conductor: Herbert Von Karajan|
9332;|Giuseppe Verdi|;|Una Macchia E Qui Tuttora (from Macbeth)|;|Soloist: Maria Callas Orchestra: Philharmonia Orchestra Conductor: Nicola Rescigno|
9333;|Giuseppe Verdi|;|Dio! Mi Potevi (from Otello)|;|Soloist: Placido Domingo Orchestra: New Philharmonia Orchestra Conductor: James Levine|
9334;|Bobby Vee|;|Take Good Care Of My Baby|;
9335;|Frederick Delius|;|La Calinda (from Koanga)|;|Orchestra: Halle Orchestra Conductor: John Barbirolli|
9336;|Frederic Chopin/desormiere|;|Nocturne (from Les Sylphides)|;|Soloist: Django Reinhardt, Stephane Grapelli|
9337;|Benjamin Britten|;|Suite For Solo Cello No. 3|;|Soloist: Julian Lloyd Webber|
9338;|Barry Manilow|;|Ready To Take A Chance Again|;
9339;|Bob Newhart|;|The Cruise Of The Uss Codfish|;
9340;|Petula Clarke Peter O'toole|;|Fill The World With Love|;
9341;|Liona Boyd|;|Recuerdos De La Alhambra|;
9342;|Tom Lehrer|;|I Hold Your Hand In Mine|;
9343;|Vangelis|;|Symphony To The Powers B|;
9344;|Roy Buchanan|;|Fly, Night Bird|;
9345;|Dmitri Shostakovich|;|Symphony No. 11 In G Minor 'the Year 1905'|;|Orchestra: Houston Symphony Orchestra Conductor: Leopold Stokowski|
9346;|Goro Yamaguchi|;|Depicting Cranes In Their Nests|;
9347;|Vangelis|;|Alpha|;
9348;|Johann Sebastian Bach|;|Partita For Solo Violin No. 3 In E Major|;|Soloist: Arthur Grumiaux|
9349;|Valya Balkanska|;|Iziel Je Delyo Hajdutin|;
9350;|Edith Piaf|;|Les Amants De Paris|;
9351;|Aurelio Fierro|;|Santa Lucia Luntana|;
9352;|Marti Webb|;|Tell Me On A Sunday|;
9353;|Giuseppe Di Stefano|;|Mutetti Di Lu Paliu|;
9354;|Nat King Cole|;|This Is All I Ask|;
9355;|Unknown|;|Kenyan National Anthem|;
9356;|Richard Rodgers Oscar Hammerstein Ii|;|South Pacific|;
9357;|People Of Lamu Kenya|;|Matondoni Wedding|;
9358;|Frank Watlington|;|Solo Whale|;
9359;|The Scots Guards|;|Highland Laddie|;
9360;|Georges Bizet|;|Les Voici (from Carmen)|;|Orchestra: French National Radio Chorus And Orchestra Conductor: Thomas Beecham|
9361;|Owen Brannigan|;|D' Ye Ken John Peel|;
9362;|Glasgow Orpheus Choir|;|The Twenty-third Psalm|;
9363;|Flanagan And Allen|;|Run Rabbit Run|;
9364;|Jimmy Shand And His Band|;|The Duke Of Perth|;
9365;|Billy Williams|;|Why Can't We Have The Sea In London|;
9366;|Eric Shilling Ann Dowdall|;|One Night With Friends|;
9367;|Claudio Monteverdi|;|Lamento Della Ninfa|;|Soloist: Marie Balnche De Polignac, Paul Devebue, Hughes Cuenod, Doda Conrad, Nadia Boulanger|
9368;|Benedictine Monks Of The Abbey Of St. Maurice St. Maur, Clervaux|;|Te Deum|;
9369;|William Byrd|;|Kyrie|;|Choir: King's College Chapel Choir Conductor: David Willcocks|
9370;|The Chieftains|;|Tabhair Dom Do Lamh|;
9371;|Johannes Brahms|;|An Jeder Hand Die Finger (from Neue Liebeslieder, Op. 65)|;|Soloist: Irmgard Seefried|
9372;|William Blake|;|The Chimney Sweeper And The Sick Rose|;|Artist: Ralph Richardson|
9373;|Wolfgang Amadeus Mozart|;|Rondo For Keyboard And Orchestra In D Major|;|Soloist: Anne Fischer Orchestra: Bayerisches Staatsorchester|
9374;|Franz Schubert|;|Wohin? (from Die Schone Mullerin)|;|Soloist: Peter Pears, Benjamin Britten|
9375;|Antonin Dvorak|;|The Modest Maid (from Moravian Duets, Op. 32)|;|Soloist: Elisabeth Schwarzkopf, Irmgaard Seefried, Gerald Moore|
9376;|Ray Noble And His Orchestra|;|Tiger Rag|;
9377;|Tony Bennett|;|The Good Life|;
9378;|Ella Fitzgerald|;|Willow, Weep For Me|;
9379;|Miles Davis|;|I Loves You Porgy|;|Artist: Gil Evans Orchestra|
9380;|Benny Goodman|;|Misson To Moscow|;
9381;|Ralph Brewster Singers|;|The Girl On The Rock|;
9382;|Ethel Waters|;|I Can't Give You Anything But Love|;|Artist: Duke Ellington And His Orchestra|
9383;|Feodor Chaliapin|;|Glory To Thee Oh Lord (from Twofold Litany)|;
9384;|Leo Litwin|;|Cornish Rhapsody|;
9385;|Nicolo Paganini|;|Violin Concerto No 1 In D|;|Soloist: Yehudi Menuhin Orchestra: Royal Philharmonic Orchestra Conductor: Alberto Erede|
9386;|Bing Crosby The Andrews Sisters|;|The Three Caballeros|;
9387;|Chauve-souris Company|;|The Songs Of The Black Hussars|;
9388;|Giacomo Puccini|;|In Quelle Trine Morbide (from Manon Lescaut)|;|Soloist: Hina Spani Orchestra: La Scala Orchestra|
9389;|The Pipes And Drums Of The Black Watch|;|The Barren Rocks Of Aden|;
9390;|Russell Scott|;|As Time Goes By|;
9391;|Archie Mactaggart Carmeron Mackichan|;|The Road To The Isles|;
9392;|Pyotr Ilyich Tchaikovsky|;|Swan Lake - Act 1, Waltz|;|Orchestra: Orchestre De La Suisse Romande Conductor: Ernest Ansermet|
9393;|Temperance Seven Plus One|;|Alexander's Ragtime Band|;
9394;|Glenn Miller His Orchestra|;|In The Mood|;
9395;|John Lennon|;|Starting Over|;
9396;|Ray Charles|;|Busted|;
9397;|Kenneth Horne, Kenneth Williams, Hugh Paddick|;|Bona Artists|;
9398;|Gary Glitter|;|Rock And Roll, I Gave You The Best Years Of My Life|;
9399;|Sir William Walton|;|Overture (from Henry V Suite)|;|Orchestra: Philharmonia Orchestra Conductor: William Walton|
9400;|Sergei Sergeyevich Prokofiev|;|Dance With Mandolins (from Romeo And Juliet)|;|Orchestra: London Symphony Orchestra Conductor: Andre Previn|
9401;|Paul Phoenix|;|My Way|;
9402;|George Robey Violet Loraine|;|If You Were The Only Girl In The World|;
9403;|Cambridge University Musical Society|;|The National Anthem|;
9404;|Pyotr Ilyich Tchaikovsky|;|Symphony No. 2 In C Minor 'little Russian'|;|Orchestra: Amsterdam Concertgebouw Conductor: Bernard Haitink|
9405;|Jean Sibelius|;|Death Of Melisande (from Pelleas And Melisande)|;|Orchestra: Royal Philharmonic Orchestra Conductor: Thomas Beecham|
9406;|Erroll Garner|;|Red Top|;
9407;|Max Boyce|;|Hymns And Arias|;
9408;|Harry Secombe|;|You'll Never Walk Alone|;
9409;|Russ Hamilton|;|We Will Make Love|;
9410;|Bing Crosby Louis Armstrong|;|Brother Bill|;
9411;|National Theatre Plays|;|Incidental Music To Much Ado About Nothing|;
9412;|Mac Davis|;|It's Hard To Be Humble|;
9413;|King's College Chapel Choir|;|Hosanna To The Son Of David|;
9414;|Enrique El Culata Nino Ricardo|;|Bulerias|;
9415;|Robert Veyron-lacroix|;|Les Barricades Mysterieuses|;
9416;|Maria Ion|;|Pendem Devla Drabora|;
9417;|Antonio Vivaldi|;|Concerto In B Minor|;|Orchestra: Concentus Musicus Of Vienna|
9418;|Billie Holiday|;|This Year's Kisses|;
9419;|Sarah Makem|;|As I Roved Out On A May Morning|;
9420;|Jimmy Yancey|;|At The Window|;
9421;|Johann Sebastian Bach|;|Trio Sonata No. 3 In G Major|;|Soloist: Franz Bruggen, Leopold Stastny, Nikolaus Harnoncourt, Herbert Tachezi|
9422;|Fats Waller And His Rhythm|;|Handful Of Keys|;
9423;|Barry Gray|;|Thunderbirds Theme Tune|;
9424;|Gladys Knight The Pips|;|Help Me Make It Through The Night|;
9425;|Barbra Streisand|;|The World Is A Concerto|;
9426;|Donna Summer|;|Rumour Has It|;
9427;|The Bolshoi|;|Carmen Ballet|;
9428;|Orchestra Of Camara De Madrid|;|La Revoltosa|;
9429;|Semprini|;|Rustle Of Spring|;
9430;|Jack Hylton His Orchestra|;|Music, Maestro, Please|;
9431;|Stanley Holloway|;|Brahn Boots|;
9432;|Unknown|;|Mixture Of Pop Music He Would Be Glad To Leave Behind|;
9433;|Richard Rodgers Oscar Hammerstein Ii|;|There Is Nothin' Like A Dame|;
9434;|Julie Andrews Philippa Bevans|;|I Could Have Danced All Night|;
9435;|Alexander Borodin|;|Polovtsian Dances (from Prince Igor)|;|Orchestra: Philharmonia Orchestra|
9436;|Arthur Askey Richard Murdoch|;|The Proposal|;
9437;|Val Doonican|;|If The Whole World Stopped Lovin'|;
9438;|Johnnie Ray|;|Cry|;
9439;|Richard Tauber|;|Once There Lived A Lady Fair|;
9440;|Jack Hylton His Orchestra|;|The Three Bears|;
9441;|Victor Olof Sextet|;|To A Wild Rose|;
9442;|Felix Mendelssohn|;|Song Without Words In C Major, Op. 67/4 'spinnerlied'|;|Soloist: Sergei Rachmaninov|
9443;|Pyotr Ilyich Tchaikovsky|;|String Quartet No. 1 In D Major - 2nd Movement|;|Orchestra: Budapest String Quartet|
9444;|Arthur Askey|;|Band Waggon|;
9445;|Felix Mendelssohn|;|Wht Have I To Do With Thee? (from Elijah)|;|Soloist: Isobel Baillie, Harold Williams Orchestra: Royal Liverpool Philharmonic Orchestra Conductor: Malcolm Sargent|
9446;|Selwyn College Chapel Choir|;|There Is No Rose|;
9447;|Maurice Ravel|;|Asie (from Sheherazade)|;|Soloist: Janet Baker Orchestra: New Philharmonia Orchestra Conductor: John Barbirolli|
9448;|Gioachino Rossini|;|La Danza (from Soirees Musicales)|;|Soloist: Mario Lanza|
9449;|Vincenzo Bellini|;|Col Sorriso D'innocenza (from I Pirata)|;|Soloist: Montserrat Caballe Orchestra: Italian Radio Orchestra Conductor: Gianandrea Gavazzeni|
9450;|Giacomo Puccini|;|Non La Sospiri (from Tosca)|;|Soloist: Maria Callas, Guiseppe Di Stefano Orchestra: La Scala Orchestra Conductor: Sabata|
9451;|Nat King Cole|;|Sweet Lorraine|;
9452;|Iris Williams|;|He Was Beautiful|;
9453;|Andy Fairweather-low|;|Wide-eyed And Legless|;
9454;|Jigsaw|;|Prize Fighter|;
9455;|Paco Aguilera Antonio Gonzalez|;|Seguiriyas Y Bulerias|;
9456;|Beniamino Gigli|;|Caro Mio Ben|;
9457;|Wolfgang Amadeus Mozart|;|Piano Concerto No. 17 In G Major|;|Soloist: Alfred Brendel Orchestra: Academy Of St Martin In The Fields Conductor: Neville Marriner|
9458;|The Clerkes Of Oxenford|;|Almighty And Everlasting God|;
9459;|Giuseppe Verdi|;|Torno All'assalto (from Falstaff)|;|Soloist: Luigi Alva, Anna Moffo Orchestra: Philharmonia Orchestra Conductor: Herbert Von Karajan|
9460;|Antonin Dvorak|;|In Nature's Realm Overture|;|Orchestra: Czech Philharmonic Orchestra Conductor: Karel Ancerl|
9461;|Fred Astaire|;|I Used To Be Colour Blind|;
9462;|Richard Wagner|;|Wie Klug Wie Gut|;|Soloist: Elisabeth Grummer, Gottlob Frick Orchestra: Berlin Philharmonic Orchestra Conductor: Herbert Von Karajan|
9463;|Cyril Smith And Phylis Sellick|;|Galop|;
9464;|Carroll Gibbons And His String Quintet|;|Jeannie With The Light Brown Hair|;
9465;|Edvard Grieg|;|Holberg Suite|;|Orchestra: Northern Sinfonia Conductor: Yan Pascal Tortelier|
9466;|Maddy Prior Steeleye Span|;|The Lark In The Morning|;
9467;|Nat King Cole|;|Too Young|;
9468;|Hector Berlioz|;|The Trojans|;|Soloist: Josephine Veasey, Jon Vickers Orchestra: Royal Opera House Orchestra And Chorus|
9469;|Robert Schumann|;|Mein Schoner Stern! (from Minnespiel)|;|Soloist: Peter Schreier, Norman Shelter|
9470;|Choir Of St. John's College, Cambridge|;|The Twelve Days Of Christmas|;
9471;|Frederic Chopin/douglas|;|Mazurka|;|Orchestra: Paris Conservatoire Orchestra Conductor: Peter Maag|
9472;|Harry Secombe|;|David Of The White Rock|;
9473;|Felix Mendelssohn|;|Rondo Capriccioso In E Major|;|Soloist: Ilse Von Alpenheim|
9474;|Wolfgang Amadeus Mozart|;|String Quartet No. 21 In D Major, K575|;|Orchestra: Quartetto Italiano|
9475;|Franz Schubert|;|Tauschung (from Winterreise)|;|Soloist: Dietrich Fischer-dieskau, Gerald Moore|
9476;|Izabella Nagy Imre Pallo|;|Hary Janos|;
9477;|Bela Bartok|;|Divertimento For Strings|;|Orchestra: Philharmonia Hungarica Conductor: Antal Dorati|
9478;|Roberto Inglez His Orchestra|;|The Green Cockatoo|;
9479;|Al Bowlly|;|Night And Day|;
9480;|Marlene Dietrich|;|See What The Boys In The Back Room Will Have|;
9481;|The Beatles|;|Hello Goodbye|;
9482;|Dionne Warwick|;|Love Will Keep Us Together|;
9483;|The Band Of Her Majesty's Royal Marines|;|Hearts Of Oak|;
9484;|John Cleese Michael Palin|;|The Mouse Problem|;
9485;|King's College Chapel Choir|;|Ave Verum Corpus|;
9486;|Duke Ellington His Orchestra|;|Satin Doll|;
9487;|Layton Johnstone|;|Home|;
9488;|Lennie Niehaus|;|The Whiffenpoof Song|;
9489;|George Gershwin|;|Love Is Here To Stay (from Goldwyn Follies)|;|Soloist: Yehudi Menuhin, Stephane Grappelli|
9490;|Mario De Pietro|;|Lollipops|;
9491;|Heatwave|;|Sho 'nuff Must Be Love|;
9492;|O C Smith|;|Together|;
9493;|Al Green|;|For The Good Times|;
9494;|Rod Stewart|;|The Best Days Of My Life|;
9495;|George Benson|;|Unchained Melody|;
9496;|Commodores|;|Three Times A Lady|;
9497;|Barbara Cook|;|Vanilla Ice Cream|;
9498;|William Ovis|;|Bon Voyage|;
9499;|Randy Newman|;|Sail Away|;
9500;|Bismillah Khan|;|Poorbi-dhun|;
9501;|Dinah Shore|;|Smoke Gets In Your Eyes|;
9502;|Ustad Ali Akbar Khan Shankar Gohosh|;|Des Malhar|;
9503;|Layton Johnstone|;|The Birth Of The Blues|;
9504;|Kathryn Grayson Howard Keel|;|Make Believe|;
9505;|Joseph Haydn|;|And God Created Great Whales (from The Creation)|;|Soloist: Jose Van Dam Orchestra: Philharmonia Orchestra Conductor: Fruhbeck De Burgos|
9506;|Wolfgang Amadeus Mozart|;|Don Giovanni Act 2|;|Orchestra: Royal Opera House Orchestra, Covent Garden Conductor: Colin Davis|
9507;|Don Redman And His Orchestra|;|Chant Of The Weed|;
9508;|Sam Browne|;|Have You Met Miss Jones?|;
9509;|Fred Waring His Pennsylvanians|;|Sleep|;
9510;|Tommy Dorsey His Orchestra|;|East Of The Sun|;
9511;|Bill Farrell|;|It Isn't Fair|;
9512;|Ben Webster|;|It Happens To Be Me|;
9513;|Dinah Washington Quincy Jones And His Orchestra|;|Trust In Me|;
9514;|Bobby Hackett|;|Cherry|;|Artist: Jackie Gleason And Orchestra|
9515;|Nat King Cole|;|Makin' Whoopee|;
9516;|Connie Russell|;|You've Changed|;
9517;|Bob Manning|;|I Hadn't Anyone Till You|;
9518;|Billy Eckstine|;|Somehow|;|Artist: Earl Hines And Orchestra|
9519;|Les Elgart His Orchestra|;|Love Is Just Around The Corner|;
9520;|Royal Marines Band, Portsmouth|;|Colonel Bogey|;
9521;|Worcester Cathedral Choir|;|He Who Would Valiant Be|;
9522;|Valerie Hobson|;|I Whistle A Happy Tune|;
9523;|Webster Booth Fred Hartley's Quintet|;|Roses Of Picardy|;
9524;|Robert Shaw Chorale|;|Battle Hymn Of The Republic|;
9525;|Gilbert Sullivan|;|When I, Good Friends, Was Called To The Bar (from Trial By Jury)|;|Soloist: Leo Sheffield|
9526;|The Military Band Pipes Drums Of The Gordon Highlanders|;|Scotland The Brave|;
9527;|Baccholian Singers Of London|;|Bushes And Briars|;
9528;|Kingsway Marching Band And Chorus|;|She Wore A Yellow Ribbon|;
9529;|Alan Price|;|Poor People|;
9530;|Leeds Parish Church Choir|;|The Day Thou Gavest|;
9531;|Bertolt Brecht|;|Die Ballade Von Der Unzulanglichkeit|;
9532;|Fritz Kreisler|;|Liebeslied|;|Soloist: Fritz Kreisler, Franz Rupp|
9533;|Johannes Brahms|;|Variations On A Theme By Paganini|;|Soloist: Arturo Benedetti Michelangeli|
9534;|Walter Murphy The Big Apple Band|;|A Fifth Of Beethoven|;
9535;|Tom Lehrer|;|Fight Fiercely, Harvard|;
9536;|Charles Aznavour|;|Our Love My Love|;
9537;|Benny Goodman And His Orchestra|;|Bach Goes To Town|;
9538;|Franz Schubert|;|Suleika I (was Bedeutet Die Bewegung), D720|;|Soloist: Elisabeth Schwarzkopf, Geoffrey Parsons|
9539;|Johann Sebastian Bach|;|French Suite No. 4 In E Flat Major|;|Soloist: Glenn Gould|
9540;|The Modern Jazz Quartet|;|Blues In A Minor|;
9541;|Ringo Starr|;|Scouse The Mouse|;
9542;|Modest Petrovich Mussorgsky|;|The Old Castle (from Pictures At An Exhibition)|;|Soloist: Andres Segovia|
9543;|Jerry Gray And His Orchestra|;|What Is This Thing Called Love|;
9544;|Ethel Waters Clarence Williams|;|Organ Grinder Blues|;
9545;|Andor Korossy And Budapest Gypsy Orchestra|;|Az Az Szep|;
9546;|Monks Of Greek Orthodox Church|;|Christ Is Born|;
9547;|Sarah Vaughan|;|Ain't No Use|;
9548;|Judi Dench Barry Dennen|;|Don't Tell Mama|;
9549;|Ludwig Van Beethoven|;|Bagatelles, Op. 119 - No. 11 In B Flat Major|;|Soloist: Alfred Brendel|
9550;|Frank Sinatra|;|Laura|;
9551;|Elmer Bernstein|;|Frankie Machine|;
9552;|Marilyn Horne|;|Beat Out Dat Rhythm On A Drum|;
9553;|Sally Sweetland|;|The Moon Is Blue|;
9554;|Duke Ellington His Orchestra|;|Almost Cried|;
9555;|Unknown|;|Advise And Consent (from)|;
9556;|Bobby Mcferrin|;|A Woman Is A Sometime Thing|;
9557;|Sinfonia Of London|;|Fight For Survival|;
9558;|Franz Lehar|;|Ich Seh' Schon (from The Merry Widow)|;|Soloist: Teresa Stratas, Werner Hollweg Orchestra: Berlin Philharmonic Orchestra Conductor: Herbert Von Karajan|
9559;|Francis Poulenc|;|Les Biches Ballet Suite - 2nd Movement|;|Orchestra: Paris Conservatoire Orchestra Conductor: Roger Desormiere|
9560;|Louis Jourdan|;|Gigi|;
9561;|Roy Eldridge, Gene Krupa Band|;|Rockin' Chair|;
9562;|Miles Davis|;|Lament|;|Artist: Gil Evans Orchestra|
9563;|Clifford Brown Ensemble|;|Daahoud|;
9564;|Billy Eckstine Eddie Fraser|;|You Don't Know What Love Is|;
9565;|Ella Fitzgerald|;|Passion Flower|;|Artist: Duke Ellington Orchestra|
9566;|Oscar Straus|;|Mariette|;|Soloist: Yvonne Printemps, Sacha Guitry|
9567;|Al Jarreau|;|Better Than Anything|;
9568;|William Blake|;|The Crystal Cabinet|;|Artist: Ralph Richardson|
9569;|Monks Of The Abbey Of St Pierre De Solesmes|;|Alleluia|;
9570;|Johann Sebastian Bach|;|Mass In B Minor - Kyrie Eleison|;|Choir: Bbc Chorus Orchestra: New Philharmonia Orchestra Conductor: Otto Klemperer|
9571;|Richard Wagner|;|Ihn Selbst Am Kreuze (from Parsifal)|;|Soloist: Ludwig Weber, Wolfgang Windgassen Orchestra: Bayreuth Festival Orchestra|
9572;|Noel Coward Gertrude Lawrence|;|Alabama Song|;
9573;|Douglas Byng|;|Spring|;
9574;|Francis Poulenc|;|Les Mamelles De Tiresias|;|Orchestra: Chorus And Orchestra Of Opera-comique|
9575;|Les Freres Jacques|;|Papa Peint Dans Les Bois|;
9576;|Gaetano Donizetti|;|Don Pasquale|;
9577;|Danae T Maroudas|;|Drum, Drum|;
9578;|Wolfgang Amadeus Mozart|;|Piano Concerto In B Flat Major|;|Soloist: Artur Schnabel Orchestra: London Symphany Orchestra Conductor: John Barbirolli|
9579;|Little Theatre Company|;|Bridge Game|;
9580;|Gus Elen|;|Art A Pint O' Ale|;
9581;|Sonny Stitt|;|Nice Work If You Can Get It|;
9582;|Sonny Rollins|;|The Way You Look Tonight|;
9583;|Miles Davis Quintet|;|Round Midnight|;
9584;|Carmen Mcrae|;|Imagination|;
9585;|Hortus Musicus|;|The Play Of Daniel Overture|;
9586;|Garland Wilson|;|Just One Of Those Things|;
9587;|Percy Bysshe Shelley|;|Ozymandias|;|Artist: John Gielgud|
9588;|The Ian Campbell Folk Group|;|The Cutty Wren|;
9589;|Noel Coward, Carroll Gibbons|;|Imagine The Duchess's Feelings|;
9590;|George Frideric Handel|;|Ode For The Birthday Of Queen Anne|;|Soloist: James Bowman Orchestra: Academy Of Ancient Music|
9591;|Joseph Haydn|;|Symphony No. 53 In D Major 'imperial'|;|Orchestra: Academy Of St Martin In The Fields Conductor: Neville Marriner|
9592;|Wolfgang Amadeus Mozart|;|Che Del Ciel (from La Clemenza Di Tito)|;|Orchestra: Royal Opera House Orchestra|
9593;|Duke Ellington His Orchestra|;|Things Ain't What They Used To Be|;
9594;|The Goons|;|Tales Of Men's Shirts|;
9595;|Black Dyke Band|;|Londonderry Air (danny Boy)|;
9596;|Elvis Presley|;|You're A Heartbreaker|;
9597;|Dick Powell Winfred Shaw|;|Lullaby Of Broadway|;
9598;|Johann Sebastian Bach|;|Agnus Dei (from Requiem Mass)|;|Choir: Vienna Singverein|
9599;|Wolfgang Amadeus Mozart|;|Sonata In A Major|;|Soloist: Alfred Brendel|
9600;|Barney Bigard His Orchestra|;|A Lull At Dawn|;
9601;|Benny Goodman And His Orchestra|;|Clarinade|;
9602;|Barney Bigard|;|Clarinet Lament|;
9603;|The Benny Goodman Sextet|;|Slipped Disc|;
9604;|The Benny Goodman Quartet|;|My Melancholy Baby|;
9605;|Carl Maria Von Weber|;|Clarinet Concerto No. 1 In F Minor|;|Soloist: Benny Goodman|
9606;|The Ethiopian Coptic Church|;|The Birth Of Christ|;
9607;|Pipes And Drums Of Hm 2nd Battalion Scots Guards|;|Highland Laddie|;
9608;|Rashaida Desert Nomads|;|Music Of The Rashaida|;
9609;|Walter De La Mare|;|Arabia|;|Artist: Robert Harris|
9610;|T S Eliot|;|What The Thunder Said|;|Artist: Alec Guinness|
9611;|Harry Roy His Band|;|Twelfth Street Rag|;
9612;|Al Bowlly With Ray Noble His Orchestra|;|Love Is The Sweetest Thing|;
9613;|Jean Sablon|;|La Chanson Des Rues|;
9614;|Adele Dixon|;|I Breathe On Windows|;
9615;|Jack Buchanan Elsie Randolph|;|Let's Say Goodnight Till The Morning|;
9616;|Peter Alexander|;|Sag Beim Abschied Leise Servus|;
9617;|Anneliese Rothenberger Nicolai Gedda|;|Tausend Kleine Englis Singen|;
9618;|Franz Liszt|;|Oh! Quand Je Dors|;|Soloist: Dietrich Fischer-dieskau, Jorg Demus|
9619;|Domenico Scarlatti|;|Harpsichord Sonata In F Major|;|Soloist: Wanda Landowska|
9620;|Igor Stravinsky|;|Les Noces|;|Orchestra: Paris Orchestra And Chorus Conductor: Boulez|
9621;|Gioachino Rossini|;|Cujus Animam Gementem (from Stabat Mater)|;|Soloist: Josef Traxel Orchestra: Berlin Symphony Orchestra Conductor: Forster|
9622;|Orchestra Of The Royal Opera House, Covent Garden|;|Clog Dance (from La Fille Mal Gardee)|;
9623;|Marvin Hamlisch|;|A Chorus Line|;
9624;|Sergei Sergeyevich Prokofiev|;|Lieutenant Kije|;|Orchestra: London Symphony Orchestra Conductor: Andre Previn|
9625;|Shakespeare/young|;|It Was A Lover And His Lass|;|Soloist: Cleo Laine Orchestra: Keith Christie Quintet|
9626;|Carl Maria Von Weber|;|Casting The Magic Bullet (from Der Freischutz)|;|Choir: Municipal Opera Chorus, Berlin Orchestra: Berlin Philharmonic Orchestra Conductor: Joseph Keilberth|
9627;|Vincenzo Bellini|;|Prendi L'anel Ti Dono (from La Sonnambula)|;|Soloist: Tito Schipa, Toti Dal Monte|
9628;|Nikolai Andreyevich Rimsky-korsakov|;|Song Of The Viking Guest (from Sadko)|;|Soloist: Boris Christoff Orchestra: Philharmonia Orchestra Conductor: Issay Dobrowen|
9629;|Giuseppe Verdi|;|Dormiro Sol Nel Manto Mio Regal (from Don Carlos)|;|Soloist: Boris Christoff Orchestra: Philharmonia Orchestra Conductor: Semkow|
9630;|Pavel Grigorievich Chesnokov|;|Zhertva|;|Soloist: Boris Christoff|
9631;|Binnie Hale Seymour Beard|;|Tea For Two|;
9632;|Ludwig Van Beethoven|;|Piano Sonata No. 12 In A Flat Major, Op. 26|;|Soloist: Artur Schnabel|
9633;|Ella Fitzgerald|;|A Tisket-a-tasket|;|Artist: Chick Webb Orchestra|
9634;|Gilbert Sullivan|;|There Grew A Little Flower (from Ruddigore)|;|Soloist: Christine Palmer, Donald Adams Orchestra: Royal Philharmonic Orchestra Conductor: Malcolm Sargent|
9635;|Frederic Chopin|;|Nocturne In B Major, Op. 62/1|;|Soloist: Jan Smeterling|
9636;|Fred Waring His Pennsylvanians|;|Dry Bones|;
9637;|Binnie Hale With Her Orchestra|;|No No Nanette|;
9638;|Deller Consort|;|Sumer Is Icumen In|;
9639;|Uffa Fox|;|Spanish Ladies|;|Artist: Ron Goodwin And His Orchestra|
9640;|Fred Astaire|;|This Heart Of Mine|;
9641;|Manos Hadjidakis|;|Never On Sunday|;
9642;|Billie Holiday|;|I Get Along Without You Very Well|;
9643;|Joseph Haydn|;|Seven Last Words Of Christ|;|Orchestra: Amadeus String Quartet|
9644;|Aretha Franklin|;|You Make Me Feel Like A Natural Woman|;
9645;|Gioachino Rossini|;|Assisa A Pie D'un Salice (from Othello)|;|Soloist: Frederica Von Stade Orchestra: Rotterdam Philharmonic Orchestra Conductor: Edo De Waart|
9646;|Claudio Monteverdi|;|Laudamus T (from Mass In Four Voices)|;|Orchestra: Vocal Ensemble Of Lausanne Conductor: Michel Corboz|
9647;|Tito Gobbi|;|La Montanara|;
9648;|Bielefelder Kinderchor|;|Stille Nacht, Heilige Nacht|;
9649;|Georges Bizet|;|Carmen|;|Orchestra: Paris Opera Orchestra Conductor: Georges Pretre|
9650;|Ottorino Respighi|;|Roman Festivals|;|Orchestra: Nbc Symphony Orchestra Conductor: Arturo Toscanini|
9651;|Ruggero Leoncavallo|;|Testa Adorata (from La Boheme)|;|Soloist: Enrico Caruso|
9652;|Marilyn Monroe|;|The River Of No Return|;
9653;|Andre Kostelanetz Orchestra|;|Stormy Weather|;
9654;|Giuseppe Verdi|;|Hymn Of The Nations (italian Section)|;|Soloist: Jan Peerce Choir: Westminster Choir Orchestra: Nbc Symphony Orchestra Conductor: Arturo Toscanini|
9655;|Beniamino Gigli|;|Notturno D'amore|;
9656;|Stan Kenton And His Orchestra|;|Artistry Jumps|;
9657;|Olivier Messiaen|;|L'ascension - 4th Movement|;|Orchestra: London Symphony Orchestra Conductor: Igor Stravinsky|
9658;|Tony Bennett|;|When Joanna Loved Me|;
9659;|Gustav Holst|;|The Planets|;|Soloist: Vienna Philharmonic Orchestra Conductor: Herbert Von Karajan|
9660;|Orchestra Of The Royal Opera House, Covent Garden|;|Theme From Murder On The Orient Express (from)|;
9661;|Jimmy Dorsey His Orchestra|;|On The Alamo|;
9662;|Neal Hefti|;|Theme From Film Boeing, Boeing|;
9663;|Nino Castelnuovo Ellen Farner|;|Duet Of Guy And Madeleine|;
9664;|Count Basie His Orchestra|;|Doin' Basie's Thing|;
9665;|Gene Kelly|;|Les Girls|;
